nohup: ignoring input
2018120
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'MSCK REPAIR TABLE transfer_staging'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Successfully found partition for 2023-05-07-01-00
Query state is currently QUEUED for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-05-07-01-00' AND key like '%/2018/04/30/%''. Waiting 15 seconds
Query state is currently RUNNING for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-05-07-01-00' AND key like '%/2018/04/30/%''. Waiting 15 seconds
Successfully retrieved 7785 objects with key filter %/2018/04/30/%
2023-05-08 19:05:29.790825
Time: 2023-05-08 19:38:31.850169 - 6825 granules remaining
Time: 2023-05-08 19:39:31.910171 - 6788 granules remaining
Time: 2023-05-08 19:40:31.970183 - 6757 granules remaining
Time: 2023-05-08 19:41:32.030207 - 6743 granules remaining
Time: 2023-05-08 19:42:32.090173 - 6705 granules remaining
Time: 2023-05-08 19:43:32.150173 - 6671 granules remaining
Time: 2023-05-08 19:44:32.210177 - 6651 granules remaining
Time: 2023-05-08 19:45:32.270168 - 6625 granules remaining
Time: 2023-05-08 19:46:32.330170 - 6588 granules remaining
Time: 2023-05-08 19:47:32.390171 - 6564 granules remaining
Time: 2023-05-08 19:48:32.450178 - 6539 granules remaining
Time: 2023-05-08 19:49:32.510173 - 6506 granules remaining
Time: 2023-05-08 19:50:32.570175 - 6471 granules remaining
Time: 2023-05-08 19:51:32.630182 - 6444 granules remaining
Time: 2023-05-08 19:52:32.690174 - 6424 granules remaining
Time: 2023-05-08 19:53:32.750168 - 6387 granules remaining
Time: 2023-05-08 19:54:32.810167 - 6358 granules remaining
Time: 2023-05-08 19:55:32.870172 - 6338 granules remaining
Time: 2023-05-08 19:56:32.930172 - 6306 granules remaining
Time: 2023-05-08 19:57:32.990173 - 6272 granules remaining
Time: 2023-05-08 19:58:33.050168 - 6243 granules remaining
Time: 2023-05-08 19:59:33.110167 - 6223 granules remaining
Time: 2023-05-08 20:00:33.171271 - 6189 granules remaining
Time: 2023-05-08 20:01:33.230185 - 6159 granules remaining
Time: 2023-05-08 20:02:33.292798 - 6141 granules remaining
Time: 2023-05-08 20:03:33.352140 - 6107 granules remaining
Time: 2023-05-08 20:04:33.410174 - 6074 granules remaining
Time: 2023-05-08 20:05:33.470181 - 6050 granules remaining
Time: 2023-05-08 20:06:33.530174 - 6025 granules remaining
Time: 2023-05-08 20:07:33.590170 - 5990 granules remaining
Time: 2023-05-08 20:08:33.651255 - 5961 granules remaining
Time: 2023-05-08 20:09:33.710185 - 5940 granules remaining
Time: 2023-05-08 20:10:33.770195 - 5906 granules remaining
Time: 2023-05-08 20:11:33.830165 - 5873 granules remaining
Time: 2023-05-08 20:12:33.890182 - 5854 granules remaining
Time: 2023-05-08 20:13:33.950265 - 5825 granules remaining
Time: 2023-05-08 20:14:34.010178 - 5791 granules remaining
Time: 2023-05-08 20:15:34.070168 - 5766 granules remaining
Time: 2023-05-08 20:16:34.130177 - 5744 granules remaining
Time: 2023-05-08 20:17:34.190172 - 5710 granules remaining
Time: 2023-05-08 20:18:34.250182 - 5680 granules remaining
Time: 2023-05-08 20:19:34.310175 - 5657 granules remaining
Time: 2023-05-08 20:20:34.371829 - 5625 granules remaining
Time: 2023-05-08 20:21:34.430175 - 5593 granules remaining
Time: 2023-05-08 20:22:34.490244 - 5569 granules remaining
Time: 2023-05-08 20:23:34.550171 - 5545 granules remaining
Time: 2023-05-08 20:24:34.610176 - 5508 granules remaining
Time: 2023-05-08 20:25:34.670189 - 5481 granules remaining
Time: 2023-05-08 20:26:34.730168 - 5464 granules remaining
Time: 2023-05-08 20:27:34.792976 - 5425 granules remaining
Time: 2023-05-08 20:28:34.850166 - 5395 granules remaining
Time: 2023-05-08 20:29:34.910177 - 5375 granules remaining
Time: 2023-05-08 20:30:34.970166 - 5345 granules remaining
Time: 2023-05-08 20:31:35.030182 - 5312 granules remaining
Time: 2023-05-08 20:32:35.090180 - 5282 granules remaining
Time: 2023-05-08 20:33:35.150178 - 5263 granules remaining
Time: 2023-05-08 20:34:35.210173 - 5227 granules remaining
Time: 2023-05-08 20:35:35.270178 - 5195 granules remaining
Time: 2023-05-08 20:36:35.330167 - 5180 granules remaining
Time: 2023-05-08 20:37:35.390179 - 5144 granules remaining
Time: 2023-05-08 20:38:35.450177 - 5111 granules remaining
Time: 2023-05-08 20:39:35.510175 - 5089 granules remaining
Time: 2023-05-08 20:40:35.570181 - 5064 granules remaining
Time: 2023-05-08 20:41:35.630176 - 5027 granules remaining
Time: 2023-05-08 20:42:35.690172 - 4997 granules remaining
Time: 2023-05-08 20:43:35.750175 - 4979 granules remaining
Time: 2023-05-08 20:44:35.810265 - 4946 granules remaining
Time: 2023-05-08 20:45:35.870174 - 4911 granules remaining
Time: 2023-05-08 20:46:35.930197 - 4886 granules remaining
Time: 2023-05-08 20:47:35.990182 - 4863 granules remaining
Time: 2023-05-08 20:48:36.050167 - 4827 granules remaining
Time: 2023-05-08 20:49:36.110174 - 4796 granules remaining
Time: 2023-05-08 20:50:36.170171 - 4780 granules remaining
Time: 2023-05-08 20:51:36.230186 - 4747 granules remaining
Time: 2023-05-08 20:52:36.290170 - 4712 granules remaining
Time: 2023-05-08 20:53:36.350170 - 4696 granules remaining
Time: 2023-05-08 20:54:36.410164 - 4665 granules remaining
Time: 2023-05-08 20:55:36.470216 - 4628 granules remaining
Time: 2023-05-08 20:56:36.530173 - 4601 granules remaining
Time: 2023-05-08 20:57:36.590172 - 4579 granules remaining
Time: 2023-05-08 20:58:36.650171 - 4546 granules remaining
Time: 2023-05-08 20:59:36.710240 - 4511 granules remaining
Time: 2023-05-08 21:00:36.770172 - 4496 granules remaining
Time: 2023-05-08 21:01:36.830188 - 4464 granules remaining
Time: 2023-05-08 21:02:36.890170 - 4427 granules remaining
Time: 2023-05-08 21:03:36.950172 - 4400 granules remaining
Time: 2023-05-08 21:04:37.010176 - 4383 granules remaining
Time: 2023-05-08 21:05:37.070170 - 4347 granules remaining
Time: 2023-05-08 21:06:37.130175 - 4316 granules remaining
Time: 2023-05-08 21:07:37.190166 - 4298 granules remaining
Time: 2023-05-08 21:08:37.250190 - 4264 granules remaining
Time: 2023-05-08 21:09:37.310260 - 4231 granules remaining
Time: 2023-05-08 21:10:37.370185 - 4215 granules remaining
Time: 2023-05-08 21:11:37.430303 - 4184 granules remaining
Time: 2023-05-08 21:12:37.490170 - 4147 granules remaining
Time: 2023-05-08 21:13:37.550175 - 4133 granules remaining
Time: 2023-05-08 21:14:37.610180 - 4104 granules remaining
Time: 2023-05-08 21:15:37.670176 - 4067 granules remaining
Time: 2023-05-08 21:16:37.730188 - 4039 granules remaining
Time: 2023-05-08 21:17:37.790175 - 4022 granules remaining
Time: 2023-05-08 21:18:37.850177 - 3987 granules remaining
Time: 2023-05-08 21:19:37.910174 - 3959 granules remaining
Time: 2023-05-08 21:20:37.970174 - 3939 granules remaining
Time: 2023-05-08 21:21:38.034167 - 3906 granules remaining
Time: 2023-05-08 21:22:38.094431 - 3871 granules remaining
Time: 2023-05-08 21:23:38.154175 - 3847 granules remaining
Time: 2023-05-08 21:24:38.214172 - 3825 granules remaining
Time: 2023-05-08 21:25:38.274174 - 3787 granules remaining
Time: 2023-05-08 21:26:38.334183 - 3761 granules remaining
Time: 2023-05-08 21:27:38.394165 - 3742 granules remaining
Time: 2023-05-08 21:28:38.454190 - 3707 granules remaining
Time: 2023-05-08 21:29:38.514173 - 3675 granules remaining
Time: 2023-05-08 21:30:38.574169 - 3657 granules remaining
Time: 2023-05-08 21:31:38.634168 - 3627 granules remaining
Time: 2023-05-08 21:32:38.694175 - 3592 granules remaining
Time: 2023-05-08 21:33:38.755231 - 3567 granules remaining
Time: 2023-05-08 21:34:38.814176 - 3544 granules remaining
Time: 2023-05-08 21:35:38.874177 - 3508 granules remaining
Time: 2023-05-08 21:36:38.934172 - 3481 granules remaining
Time: 2023-05-08 21:37:38.994179 - 3462 granules remaining
Time: 2023-05-08 21:38:39.054170 - 3427 granules remaining
Time: 2023-05-08 21:39:39.114195 - 3395 granules remaining
Time: 2023-05-08 21:40:39.174173 - 3374 granules remaining
Time: 2023-05-08 21:41:39.234186 - 3345 granules remaining
Time: 2023-05-08 21:42:39.294173 - 3307 granules remaining
Time: 2023-05-08 21:43:39.354635 - 3279 granules remaining
Time: 2023-05-08 21:44:39.414175 - 3259 granules remaining
Time: 2023-05-08 21:45:39.474171 - 3227 granules remaining
Time: 2023-05-08 21:46:39.534172 - 3194 granules remaining
Time: 2023-05-08 21:47:39.595176 - 3170 granules remaining
Time: 2023-05-08 21:48:39.654169 - 3145 granules remaining
Time: 2023-05-08 21:49:39.714191 - 3107 granules remaining
Time: 2023-05-08 21:50:39.774172 - 3075 granules remaining
Time: 2023-05-08 21:51:39.834181 - 3057 granules remaining
Time: 2023-05-08 21:52:39.894171 - 3025 granules remaining
Time: 2023-05-08 21:53:39.955908 - 2992 granules remaining
Time: 2023-05-08 21:54:40.014174 - 2960 granules remaining
Time: 2023-05-08 21:55:40.074170 - 2942 granules remaining
Time: 2023-05-08 21:56:40.134197 - 2907 granules remaining
Time: 2023-05-08 21:57:40.198171 - 2875 granules remaining
Time: 2023-05-08 21:58:40.258169 - 2851 granules remaining
Time: 2023-05-08 21:59:40.318178 - 2825 granules remaining
Time: 2023-05-08 22:00:40.378185 - 2789 granules remaining
Time: 2023-05-08 22:01:40.438189 - 2756 granules remaining
Time: 2023-05-08 22:02:40.498179 - 2735 granules remaining
Time: 2023-05-08 22:03:40.558172 - 2707 granules remaining
Time: 2023-05-08 22:04:40.618216 - 2671 granules remaining
Time: 2023-05-08 22:05:40.678340 - 2644 granules remaining
Time: 2023-05-08 22:06:40.738206 - 2624 granules remaining
Time: 2023-05-08 22:07:40.798169 - 2590 granules remaining
Time: 2023-05-08 22:08:40.858175 - 2557 granules remaining
Time: 2023-05-08 22:09:40.919643 - 2540 granules remaining
Time: 2023-05-08 22:10:40.978194 - 2509 granules remaining
Time: 2023-05-08 22:11:41.038171 - 2472 granules remaining
Time: 2023-05-08 22:12:41.098173 - 2450 granules remaining
Time: 2023-05-08 22:13:41.158189 - 2427 granules remaining
Time: 2023-05-08 22:14:41.218175 - 2391 granules remaining
Time: 2023-05-08 22:15:41.278165 - 2364 granules remaining
Time: 2023-05-08 22:16:41.338171 - 2340 granules remaining
Time: 2023-05-08 22:17:41.398174 - 2310 granules remaining
Time: 2023-05-08 22:18:41.458170 - 2273 granules remaining
Time: 2023-05-08 22:19:41.518189 - 2248 granules remaining
Time: 2023-05-08 22:20:41.578169 - 2227 granules remaining
Time: 2023-05-08 22:21:41.638174 - 2191 granules remaining
Time: 2023-05-08 22:22:41.698213 - 2162 granules remaining
Time: 2023-05-08 22:23:41.758164 - 2138 granules remaining
Time: 2023-05-08 22:24:41.818172 - 2110 granules remaining
Time: 2023-05-08 22:25:41.878169 - 2078 granules remaining
Time: 2023-05-08 22:26:41.938173 - 2049 granules remaining
Time: 2023-05-08 22:27:41.999162 - 2025 granules remaining
Time: 2023-05-08 22:28:42.059246 - 1991 granules remaining
Time: 2023-05-08 22:29:42.118174 - 1964 granules remaining
Time: 2023-05-08 22:30:42.178172 - 1934 granules remaining
Time: 2023-05-08 22:31:42.238174 - 1907 granules remaining
Time: 2023-05-08 22:32:42.298174 - 1873 granules remaining
Time: 2023-05-08 22:33:42.358173 - 1849 granules remaining
Time: 2023-05-08 22:34:42.418504 - 1821 granules remaining
Time: 2023-05-08 22:35:42.478203 - 1790 granules remaining
Time: 2023-05-08 22:36:42.538170 - 1763 granules remaining
Time: 2023-05-08 22:37:42.598182 - 1734 granules remaining
Time: 2023-05-08 22:38:42.658181 - 1709 granules remaining
Time: 2023-05-08 22:39:42.718172 - 1675 granules remaining
Time: 2023-05-08 22:40:42.778168 - 1645 granules remaining
Time: 2023-05-08 22:41:42.838215 - 1622 granules remaining
Time: 2023-05-08 22:42:42.898184 - 1593 granules remaining
Time: 2023-05-08 22:43:42.958183 - 1558 granules remaining
Time: 2023-05-08 22:44:43.018181 - 1531 granules remaining
Time: 2023-05-08 22:45:43.078209 - 1509 granules remaining
Time: 2023-05-08 22:46:43.138170 - 1475 granules remaining
Time: 2023-05-08 22:47:43.198170 - 1444 granules remaining
Time: 2023-05-08 22:48:43.258173 - 1425 granules remaining
Time: 2023-05-08 22:49:43.318181 - 1392 granules remaining
Time: 2023-05-08 22:50:43.378174 - 1358 granules remaining
Time: 2023-05-08 22:51:43.438200 - 1332 granules remaining
Time: 2023-05-08 22:52:43.498176 - 1309 granules remaining
Time: 2023-05-08 22:53:43.558180 - 1276 granules remaining
Time: 2023-05-08 22:54:43.618208 - 1247 granules remaining
Time: 2023-05-08 22:55:43.678265 - 1222 granules remaining
Time: 2023-05-08 22:56:43.738170 - 1191 granules remaining
Time: 2023-05-08 22:57:43.798176 - 1160 granules remaining
Time: 2023-05-08 22:58:43.858178 - 1135 granules remaining
Time: 2023-05-08 22:59:43.918171 - 1109 granules remaining
Time: 2023-05-08 23:00:43.978178 - 1077 granules remaining
Time: 2023-05-08 23:01:44.038169 - 1049 granules remaining
Time: 2023-05-08 23:02:44.098227 - 1026 granules remaining
Time: 2023-05-08 23:03:44.158184 - 993 granules remaining
Time: 2023-05-08 23:04:44.218170 - 960 granules remaining
Time: 2023-05-08 23:05:44.278178 - 940 granules remaining
Time: 2023-05-08 23:06:44.338174 - 911 granules remaining
Time: 2023-05-08 23:07:44.398173 - 876 granules remaining
Time: 2023-05-08 23:08:44.458172 - 850 granules remaining
Time: 2023-05-08 23:09:44.518179 - 829 granules remaining
Time: 2023-05-08 23:10:44.578175 - 795 granules remaining
Time: 2023-05-08 23:11:44.638182 - 768 granules remaining
Time: 2023-05-08 23:12:44.698170 - 744 granules remaining
Time: 2023-05-08 23:13:44.758193 - 713 granules remaining
Time: 2023-05-08 23:14:44.818175 - 684 granules remaining
Time: 2023-05-08 23:15:44.878185 - 661 granules remaining
Time: 2023-05-08 23:16:44.938180 - 632 granules remaining
Time: 2023-05-08 23:17:44.998178 - 599 granules remaining
Time: 2023-05-08 23:18:45.058208 - 576 granules remaining
Time: 2023-05-08 23:19:45.120475 - 551 granules remaining
Time: 2023-05-08 23:20:45.180596 - 518 granules remaining
Time: 2023-05-08 23:21:45.238179 - 489 granules remaining
Time: 2023-05-08 23:22:45.298169 - 468 granules remaining
Time: 2023-05-08 23:23:45.358171 - 436 granules remaining
Time: 2023-05-08 23:24:45.418173 - 405 granules remaining
Time: 2023-05-08 23:25:45.478178 - 379 granules remaining
Time: 2023-05-08 23:26:45.538170 - 352 granules remaining
Time: 2023-05-08 23:27:45.598175 - 318 granules remaining
Time: 2023-05-08 23:28:45.658171 - 288 granules remaining
Time: 2023-05-08 23:29:45.718166 - 267 granules remaining
Time: 2023-05-08 23:30:45.778168 - 237 granules remaining
Time: 2023-05-08 23:31:45.839371 - 205 granules remaining
Time: 2023-05-08 23:32:45.898177 - 179 granules remaining
Time: 2023-05-08 23:33:45.958202 - 155 granules remaining
Time: 2023-05-08 23:34:46.018175 - 121 granules remaining
Time: 2023-05-08 23:35:46.078166 - 93 granules remaining
Time: 2023-05-08 23:36:46.138175 - 71 granules remaining
Time: 2023-05-08 23:37:46.198179 - 36 granules remaining
2023-05-08 23:38:46.258174
2018119
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'MSCK REPAIR TABLE transfer_staging'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Successfully found partition for 2023-05-07-01-00
Query state is currently QUEUED for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-05-07-01-00' AND key like '%/2018/04/29/%''. Waiting 15 seconds
Query state is currently RUNNING for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-05-07-01-00' AND key like '%/2018/04/29/%''. Waiting 15 seconds
Successfully retrieved 9816 objects with key filter %/2018/04/29/%
2023-05-08 23:40:28.424272
Time: 2023-05-08 23:40:31.392332 - 9816 granules remaining
Time: 2023-05-08 23:41:31.450197 - 9816 granules remaining
Time: 2023-05-08 23:42:31.510176 - 9776 granules remaining
Time: 2023-05-08 23:43:31.570170 - 9736 granules remaining
Time: 2023-05-08 23:44:31.630174 - 9734 granules remaining
Time: 2023-05-08 23:45:31.690180 - 9696 granules remaining
Time: 2023-05-08 23:46:31.750175 - 9656 granules remaining
Time: 2023-05-08 23:47:31.810172 - 9622 granules remaining
Time: 2023-05-08 23:48:31.870177 - 9616 granules remaining
Time: 2023-05-08 23:49:31.930170 - 9576 granules remaining
Time: 2023-05-08 23:50:31.991126 - 9536 granules remaining
Time: 2023-05-08 23:51:32.050171 - 9520 granules remaining
Time: 2023-05-08 23:52:32.110175 - 9496 granules remaining
Time: 2023-05-08 23:53:32.171956 - 9456 granules remaining
Time: 2023-05-08 23:54:32.230184 - 9418 granules remaining
Time: 2023-05-08 23:55:32.290181 - 9415 granules remaining
Time: 2023-05-08 23:56:32.350189 - 9376 granules remaining
Time: 2023-05-08 23:57:32.410177 - 9336 granules remaining
Time: 2023-05-08 23:58:32.470168 - 9325 granules remaining
Time: 2023-05-08 23:59:32.530175 - 9296 granules remaining
Time: 2023-05-09 00:00:32.590175 - 9256 granules remaining
Time: 2023-05-09 00:01:32.650174 - 9233 granules remaining
Time: 2023-05-09 00:02:32.710174 - 9216 granules remaining
Time: 2023-05-09 00:03:32.770170 - 9176 granules remaining
Time: 2023-05-09 00:04:32.830172 - 9144 granules remaining
Time: 2023-05-09 00:05:32.890462 - 9133 granules remaining
Time: 2023-05-09 00:06:32.950169 - 9096 granules remaining
Time: 2023-05-09 00:07:33.010188 - 9057 granules remaining
Time: 2023-05-09 00:08:33.070174 - 9043 granules remaining
Time: 2023-05-09 00:09:33.130169 - 9016 granules remaining
Time: 2023-05-09 00:10:33.191999 - 8976 granules remaining
Time: 2023-05-09 00:11:33.250178 - 8950 granules remaining
Time: 2023-05-09 00:12:33.310175 - 8934 granules remaining
Time: 2023-05-09 00:13:33.371040 - 8896 granules remaining
Time: 2023-05-09 00:14:33.430531 - 8856 granules remaining
Time: 2023-05-09 00:15:33.491561 - 8843 granules remaining
Time: 2023-05-09 00:16:33.550167 - 8815 granules remaining
Time: 2023-05-09 00:17:33.610391 - 8776 granules remaining
Time: 2023-05-09 00:18:33.670205 - 8746 granules remaining
Time: 2023-05-09 00:19:33.730174 - 8731 granules remaining
Time: 2023-05-09 00:20:33.790189 - 8696 granules remaining
Time: 2023-05-09 00:21:33.850171 - 8660 granules remaining
Time: 2023-05-09 00:22:33.910182 - 8642 granules remaining
Time: 2023-05-09 00:23:33.970165 - 8599 granules remaining
Time: 2023-05-09 00:24:34.030174 - 8536 granules remaining
Time: 2023-05-09 00:25:34.090182 - 8495 granules remaining
Time: 2023-05-09 00:26:34.150172 - 8456 granules remaining
Time: 2023-05-09 00:27:34.210175 - 8437 granules remaining
Time: 2023-05-09 00:28:34.270172 - 8414 granules remaining
Time: 2023-05-09 00:29:34.330174 - 8376 granules remaining
Time: 2023-05-09 00:30:34.390176 - 8347 granules remaining
Time: 2023-05-09 00:31:34.450195 - 8327 granules remaining
Time: 2023-05-09 00:32:34.510173 - 8295 granules remaining
Time: 2023-05-09 00:33:34.570171 - 8257 granules remaining
Time: 2023-05-09 00:34:34.630174 - 8238 granules remaining
Time: 2023-05-09 00:35:34.690177 - 8215 granules remaining
Time: 2023-05-09 00:36:34.750173 - 8176 granules remaining
Time: 2023-05-09 00:37:34.810174 - 8156 granules remaining
Time: 2023-05-09 00:38:34.870167 - 8135 granules remaining
Time: 2023-05-09 00:39:34.930173 - 8096 granules remaining
Time: 2023-05-09 00:40:34.990179 - 8069 granules remaining
Time: 2023-05-09 00:41:35.050181 - 8049 granules remaining
Time: 2023-05-09 00:42:35.110220 - 8016 granules remaining
Time: 2023-05-09 00:43:35.170174 - 7982 granules remaining
Time: 2023-05-09 00:44:35.230170 - 7962 granules remaining
Time: 2023-05-09 00:45:35.290175 - 7936 granules remaining
Time: 2023-05-09 00:46:35.350240 - 7896 granules remaining
Time: 2023-05-09 00:47:35.410176 - 7876 granules remaining
Time: 2023-05-09 00:48:35.470175 - 7851 granules remaining
Time: 2023-05-09 00:49:35.530182 - 7816 granules remaining
Time: 2023-05-09 00:50:35.590171 - 7789 granules remaining
Time: 2023-05-09 00:51:35.650180 - 7769 granules remaining
Time: 2023-05-09 00:52:35.710233 - 7736 granules remaining
Time: 2023-05-09 00:53:35.770174 - 7699 granules remaining
Time: 2023-05-09 00:54:35.830173 - 7678 granules remaining
Time: 2023-05-09 00:55:35.890172 - 7654 granules remaining
Time: 2023-05-09 00:56:35.950170 - 7616 granules remaining
Time: 2023-05-09 00:57:36.010172 - 7590 granules remaining
Time: 2023-05-09 00:58:36.070174 - 7569 granules remaining
Time: 2023-05-09 00:59:36.130172 - 7536 granules remaining
Time: 2023-05-09 01:00:36.190169 - 7500 granules remaining
Time: 2023-05-09 01:01:36.250173 - 7477 granules remaining
Time: 2023-05-09 01:02:36.310175 - 7451 granules remaining
Time: 2023-05-09 01:03:36.370178 - 7416 granules remaining
Time: 2023-05-09 01:04:36.430172 - 7384 granules remaining
Time: 2023-05-09 01:05:36.490170 - 7366 granules remaining
Time: 2023-05-09 01:06:36.550176 - 7336 granules remaining
Time: 2023-05-09 01:07:36.610177 - 7297 granules remaining
Time: 2023-05-09 01:08:36.670169 - 7274 granules remaining
Time: 2023-05-09 01:09:36.730191 - 7250 granules remaining
Time: 2023-05-09 01:10:36.790172 - 7216 granules remaining
Time: 2023-05-09 01:11:36.850175 - 7188 granules remaining
Time: 2023-05-09 01:12:36.910167 - 7167 granules remaining
Time: 2023-05-09 01:13:36.970171 - 7136 granules remaining
Time: 2023-05-09 01:14:37.030226 - 7099 granules remaining
Time: 2023-05-09 01:15:37.090188 - 7082 granules remaining
Time: 2023-05-09 01:16:37.150176 - 7053 granules remaining
Time: 2023-05-09 01:17:37.210173 - 7018 granules remaining
Time: 2023-05-09 01:18:37.270179 - 6997 granules remaining
Time: 2023-05-09 01:19:37.330167 - 6970 granules remaining
Time: 2023-05-09 01:20:37.390177 - 6936 granules remaining
Time: 2023-05-09 01:21:37.450212 - 6904 granules remaining
Time: 2023-05-09 01:22:37.510169 - 6887 granules remaining
Time: 2023-05-09 01:23:37.570199 - 6854 granules remaining
Time: 2023-05-09 01:24:37.630361 - 6821 granules remaining
Time: 2023-05-09 01:25:37.690204 - 6799 granules remaining
Time: 2023-05-09 01:26:37.754072 - 6772 granules remaining
Time: 2023-05-09 01:27:37.814178 - 6735 granules remaining
Time: 2023-05-09 01:28:37.874169 - 6701 granules remaining
Time: 2023-05-09 01:29:37.934179 - 6681 granules remaining
Time: 2023-05-09 01:30:37.994170 - 6652 granules remaining
Time: 2023-05-09 01:31:38.054192 - 6615 granules remaining
Time: 2023-05-09 01:32:38.114180 - 6584 granules remaining
Time: 2023-05-09 01:33:38.174187 - 6563 granules remaining
Time: 2023-05-09 01:34:38.234172 - 6534 granules remaining
Time: 2023-05-09 01:35:38.294172 - 6500 granules remaining
Time: 2023-05-09 01:36:38.354172 - 6475 granules remaining
Time: 2023-05-09 01:37:38.414179 - 6451 granules remaining
Time: 2023-05-09 01:38:38.474176 - 6417 granules remaining
Time: 2023-05-09 01:39:38.534176 - 6386 granules remaining
Time: 2023-05-09 01:40:38.594176 - 6367 granules remaining
Time: 2023-05-09 01:41:38.654172 - 6334 granules remaining
Time: 2023-05-09 01:42:38.714179 - 6300 granules remaining
Time: 2023-05-09 01:43:38.774199 - 6273 granules remaining
Time: 2023-05-09 01:44:38.834190 - 6254 granules remaining
Time: 2023-05-09 01:45:38.894174 - 6217 granules remaining
Time: 2023-05-09 01:46:38.954175 - 6184 granules remaining
Time: 2023-05-09 01:47:39.014225 - 6168 granules remaining
Time: 2023-05-09 01:48:39.074167 - 6134 granules remaining
Time: 2023-05-09 01:49:39.134175 - 6102 granules remaining
Time: 2023-05-09 01:50:39.194175 - 6073 granules remaining
Time: 2023-05-09 01:51:39.254173 - 6054 granules remaining
Time: 2023-05-09 01:52:39.314176 - 6018 granules remaining
Time: 2023-05-09 01:53:39.374175 - 5986 granules remaining
Time: 2023-05-09 01:54:39.434174 - 5967 granules remaining
Time: 2023-05-09 01:55:39.494176 - 5935 granules remaining
Time: 2023-05-09 01:56:39.554176 - 5902 granules remaining
Time: 2023-05-09 01:57:39.614942 - 5874 granules remaining
Time: 2023-05-09 01:58:39.674170 - 5853 granules remaining
Time: 2023-05-09 01:59:39.734178 - 5819 granules remaining
