nohup: ignoring input
2018031
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'MSCK REPAIR TABLE transfer_staging'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Successfully found partition for 2023-05-13-01-00
Query state is currently QUEUED for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-05-13-01-00' AND key like '%/2018/01/31/%''. Waiting 15 seconds
Query state is currently RUNNING for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-05-13-01-00' AND key like '%/2018/01/31/%''. Waiting 15 seconds
Successfully retrieved 5564 objects with key filter %/2018/01/31/%
2023-05-15 14:17:02.245209
Time: 2023-05-15 18:04:58.880401 - 4606 granules remaining
Time: 2023-05-15 18:05:58.940408 - 4579 granules remaining
Time: 2023-05-15 18:06:59.000410 - 4539 granules remaining
Time: 2023-05-15 18:07:59.060413 - 4516 granules remaining
Time: 2023-05-15 18:08:59.120618 - 4498 granules remaining
Time: 2023-05-15 18:09:59.180420 - 4459 granules remaining
Time: 2023-05-15 18:10:59.240399 - 4429 granules remaining
Time: 2023-05-15 18:11:59.300400 - 4412 granules remaining
Time: 2023-05-15 18:12:59.360412 - 4379 granules remaining
Time: 2023-05-15 18:13:59.420443 - 4343 granules remaining
Time: 2023-05-15 18:14:59.480405 - 4327 granules remaining
Time: 2023-05-15 18:15:59.542156 - 4298 granules remaining
Time: 2023-05-15 18:16:59.600399 - 4259 granules remaining
Time: 2023-05-15 18:17:59.660518 - 4238 granules remaining
Time: 2023-05-15 18:18:59.720402 - 4217 granules remaining
Time: 2023-05-15 18:19:59.781104 - 4179 granules remaining
Time: 2023-05-15 18:20:59.840406 - 4149 granules remaining
Time: 2023-05-15 18:21:59.900398 - 4131 granules remaining
Time: 2023-05-15 18:22:59.960405 - 4099 granules remaining
Time: 2023-05-15 18:24:00.020416 - 4062 granules remaining
Time: 2023-05-15 18:25:00.080397 - 4048 granules remaining
Time: 2023-05-15 18:26:00.140433 - 4018 granules remaining
Time: 2023-05-15 18:27:00.200727 - 3981 granules remaining
Time: 2023-05-15 18:28:00.260977 - 3965 granules remaining
Time: 2023-05-15 18:29:00.320406 - 3936 granules remaining
Time: 2023-05-15 18:30:00.380412 - 3900 granules remaining
Time: 2023-05-15 18:31:00.440683 - 3882 granules remaining
Time: 2023-05-15 18:32:00.500398 - 3852 granules remaining
Time: 2023-05-15 18:33:00.560398 - 3819 granules remaining
Time: 2023-05-15 18:34:00.620406 - 3790 granules remaining
Time: 2023-05-15 18:35:00.680418 - 3769 granules remaining
Time: 2023-05-15 18:36:00.740403 - 3739 granules remaining
Time: 2023-05-15 18:37:00.800406 - 3704 granules remaining
Time: 2023-05-15 18:38:00.860404 - 3686 granules remaining
Time: 2023-05-15 18:39:00.920411 - 3658 granules remaining
Time: 2023-05-15 18:40:00.980403 - 3622 granules remaining
Time: 2023-05-15 18:41:01.040418 - 3594 granules remaining
Time: 2023-05-15 18:42:01.100398 - 3574 granules remaining
Time: 2023-05-15 18:43:01.160406 - 3539 granules remaining
Time: 2023-05-15 18:44:01.221234 - 3508 granules remaining
Time: 2023-05-15 18:45:01.280990 - 3491 granules remaining
Time: 2023-05-15 18:46:01.340402 - 3459 granules remaining
Time: 2023-05-15 18:47:01.400487 - 3424 granules remaining
Time: 2023-05-15 18:48:01.460407 - 3401 granules remaining
Time: 2023-05-15 18:49:01.520402 - 3376 granules remaining
Time: 2023-05-15 18:50:01.580474 - 3342 granules remaining
Time: 2023-05-15 18:51:01.643750 - 3313 granules remaining
Time: 2023-05-15 18:52:01.700400 - 3293 granules remaining
Time: 2023-05-15 18:53:01.760400 - 3259 granules remaining
Time: 2023-05-15 18:54:01.820928 - 3228 granules remaining
Time: 2023-05-15 18:55:01.884416 - 3208 granules remaining
Time: 2023-05-15 18:56:01.944443 - 3177 granules remaining
Time: 2023-05-15 18:57:02.004397 - 3144 granules remaining
Time: 2023-05-15 18:58:02.064398 - 3117 granules remaining
Time: 2023-05-15 18:59:02.124406 - 3096 granules remaining
Time: 2023-05-15 19:00:02.184416 - 3064 granules remaining
Time: 2023-05-15 19:01:02.244470 - 3035 granules remaining
Time: 2023-05-15 19:02:02.304406 - 3010 granules remaining
Time: 2023-05-15 19:03:02.364429 - 2980 granules remaining
Time: 2023-05-15 19:04:02.424405 - 2948 granules remaining
Time: 2023-05-15 19:05:02.484484 - 2922 granules remaining
Time: 2023-05-15 19:06:02.544398 - 2896 granules remaining
Time: 2023-05-15 19:07:02.604402 - 2859 granules remaining
Time: 2023-05-15 19:08:02.665554 - 2808 granules remaining
Time: 2023-05-15 19:09:02.724415 - 2750 granules remaining
Time: 2023-05-15 19:10:02.784401 - 2704 granules remaining
Time: 2023-05-15 19:11:02.844402 - 2678 granules remaining
Time: 2023-05-15 19:12:02.904409 - 2655 granules remaining
Time: 2023-05-15 19:13:02.964404 - 2623 granules remaining
Time: 2023-05-15 19:14:03.024403 - 2596 granules remaining
Time: 2023-05-15 19:15:03.088404 - 2572 granules remaining
Time: 2023-05-15 19:16:03.148401 - 2540 granules remaining
Time: 2023-05-15 19:17:03.208407 - 2512 granules remaining
Time: 2023-05-15 19:18:03.268409 - 2488 granules remaining
Time: 2023-05-15 19:19:03.329549 - 2459 granules remaining
Time: 2023-05-15 19:20:03.388484 - 2427 granules remaining
Time: 2023-05-15 19:21:03.448424 - 2398 granules remaining
Time: 2023-05-15 19:22:03.508415 - 2372 granules remaining
Time: 2023-05-15 19:23:03.568411 - 2340 granules remaining
Time: 2023-05-15 19:24:03.628407 - 2314 granules remaining
Time: 2023-05-15 19:25:03.688416 - 2282 granules remaining
Time: 2023-05-15 19:26:03.748409 - 2258 granules remaining
Time: 2023-05-15 19:27:03.808421 - 2224 granules remaining
Time: 2023-05-15 19:28:03.868461 - 2199 granules remaining
Time: 2023-05-15 19:29:03.928413 - 2174 granules remaining
Time: 2023-05-15 19:30:03.988406 - 2140 granules remaining
Time: 2023-05-15 19:31:04.048413 - 2113 granules remaining
Time: 2023-05-15 19:32:04.108406 - 2085 granules remaining
Time: 2023-05-15 19:33:04.170588 - 2055 granules remaining
Time: 2023-05-15 19:34:04.228405 - 2023 granules remaining
Time: 2023-05-15 19:35:04.288405 - 2000 granules remaining
Time: 2023-05-15 19:36:04.348451 - 1970 granules remaining
Time: 2023-05-15 19:37:04.408411 - 1940 granules remaining
Time: 2023-05-15 19:38:04.468400 - 1913 granules remaining
Time: 2023-05-15 19:39:04.528434 - 1886 granules remaining
Time: 2023-05-15 19:40:04.588406 - 1859 granules remaining
Time: 2023-05-15 19:41:04.648403 - 1825 granules remaining
Time: 2023-05-15 19:42:04.708403 - 1801 granules remaining
Time: 2023-05-15 19:43:04.768398 - 1772 granules remaining
Time: 2023-05-15 19:44:04.828413 - 1743 granules remaining
Time: 2023-05-15 19:45:04.888408 - 1716 granules remaining
Time: 2023-05-15 19:46:04.948416 - 1687 granules remaining
Time: 2023-05-15 19:47:05.008454 - 1659 granules remaining
Time: 2023-05-15 19:48:05.068420 - 1630 granules remaining
Time: 2023-05-15 19:49:05.128401 - 1604 granules remaining
Time: 2023-05-15 19:50:05.188406 - 1577 granules remaining
Time: 2023-05-15 19:51:05.248400 - 1548 granules remaining
Time: 2023-05-15 19:52:05.308405 - 1520 granules remaining
Time: 2023-05-15 19:53:05.368401 - 1495 granules remaining
Time: 2023-05-15 19:54:05.428453 - 1463 granules remaining
Time: 2023-05-15 19:55:05.488404 - 1436 granules remaining
Time: 2023-05-15 19:56:05.548396 - 1410 granules remaining
Time: 2023-05-15 19:57:05.608401 - 1378 granules remaining
Time: 2023-05-15 19:58:05.668421 - 1349 granules remaining
Time: 2023-05-15 19:59:05.728674 - 1323 granules remaining
Time: 2023-05-15 20:00:05.788403 - 1295 granules remaining
Time: 2023-05-15 20:01:05.848403 - 1266 granules remaining
Time: 2023-05-15 20:02:05.908405 - 1236 granules remaining
Time: 2023-05-15 20:03:05.968396 - 1209 granules remaining
Time: 2023-05-15 20:04:06.028402 - 1184 granules remaining
Time: 2023-05-15 20:05:06.088419 - 1150 granules remaining
Time: 2023-05-15 20:06:06.148419 - 1125 granules remaining
Time: 2023-05-15 20:07:06.208405 - 1101 granules remaining
Time: 2023-05-15 20:08:06.268447 - 1070 granules remaining
Time: 2023-05-15 20:09:06.328403 - 1044 granules remaining
Time: 2023-05-15 20:10:06.388402 - 1015 granules remaining
Time: 2023-05-15 20:11:06.448402 - 988 granules remaining
Time: 2023-05-15 20:12:06.508399 - 958 granules remaining
Time: 2023-05-15 20:13:06.568415 - 930 granules remaining
Time: 2023-05-15 20:14:06.628419 - 904 granules remaining
Time: 2023-05-15 20:15:06.688418 - 876 granules remaining
Time: 2023-05-15 20:16:06.748835 - 848 granules remaining
Time: 2023-05-15 20:17:06.808646 - 815 granules remaining
Time: 2023-05-15 20:18:06.868402 - 792 granules remaining
Time: 2023-05-15 20:19:06.928420 - 760 granules remaining
Time: 2023-05-15 20:20:06.988402 - 732 granules remaining
Time: 2023-05-15 20:21:07.048398 - 705 granules remaining
Time: 2023-05-15 20:22:07.108403 - 676 granules remaining
Time: 2023-05-15 20:23:07.168397 - 649 granules remaining
Time: 2023-05-15 20:24:07.230194 - 624 granules remaining
Time: 2023-05-15 20:25:07.288435 - 595 granules remaining
Time: 2023-05-15 20:26:07.348402 - 564 granules remaining
Time: 2023-05-15 20:27:07.408400 - 536 granules remaining
Time: 2023-05-15 20:28:07.468401 - 513 granules remaining
Time: 2023-05-15 20:29:07.528404 - 480 granules remaining
Time: 2023-05-15 20:30:07.588403 - 450 granules remaining
Time: 2023-05-15 20:31:07.648399 - 422 granules remaining
Time: 2023-05-15 20:32:07.708399 - 396 granules remaining
Time: 2023-05-15 20:33:07.768403 - 367 granules remaining
Time: 2023-05-15 20:34:07.828397 - 335 granules remaining
Time: 2023-05-15 20:35:07.888411 - 308 granules remaining
Time: 2023-05-15 20:36:07.948402 - 279 granules remaining
Time: 2023-05-15 20:37:08.008406 - 250 granules remaining
Time: 2023-05-15 20:38:08.068462 - 224 granules remaining
Time: 2023-05-15 20:39:08.128550 - 195 granules remaining
Time: 2023-05-15 20:40:08.188426 - 166 granules remaining
Time: 2023-05-15 20:41:08.248408 - 136 granules remaining
Time: 2023-05-15 20:42:08.308401 - 110 granules remaining
Time: 2023-05-15 20:43:08.368398 - 82 granules remaining
Time: 2023-05-15 20:44:08.428402 - 51 granules remaining
Time: 2023-05-15 20:45:08.488408 - 23 granules remaining
2023-05-15 20:46:08.548400
2018029
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'MSCK REPAIR TABLE transfer_staging'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Successfully found partition for 2023-05-14-01-00
Query state is currently QUEUED for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-05-14-01-00' AND key like '%/2018/01/29/%''. Waiting 15 seconds
Query state is currently RUNNING for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-05-14-01-00' AND key like '%/2018/01/29/%''. Waiting 15 seconds
Successfully retrieved 5650 objects with key filter %/2018/01/29/%
2023-05-15 20:47:49.190192
Time: 2023-05-15 20:47:51.458806 - 5650 granules remaining
Time: 2023-05-15 20:48:51.518219 - 5650 granules remaining
Time: 2023-05-15 20:49:51.576406 - 5610 granules remaining
Time: 2023-05-15 20:50:51.636410 - 5570 granules remaining
Time: 2023-05-15 20:51:51.696405 - 5567 granules remaining
Time: 2023-05-15 20:52:51.756406 - 5530 granules remaining
Time: 2023-05-15 20:53:51.816402 - 5490 granules remaining
Time: 2023-05-15 20:54:51.876396 - 5454 granules remaining
Time: 2023-05-15 20:55:51.936401 - 5450 granules remaining
Time: 2023-05-15 20:56:51.996407 - 5410 granules remaining
Time: 2023-05-15 20:57:52.056422 - 5370 granules remaining
Time: 2023-05-15 20:58:52.116401 - 5356 granules remaining
Time: 2023-05-15 20:59:52.176959 - 5330 granules remaining
Time: 2023-05-15 21:00:52.236684 - 5290 granules remaining
