nohup: ignoring input
2018212
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'MSCK REPAIR TABLE transfer_staging'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Successfully found partition for 2023-04-29-01-00
Query state is currently QUEUED for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-29-01-00' AND key like '%/2018/07/31/%''. Waiting 15 seconds
Query state is currently RUNNING for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-29-01-00' AND key like '%/2018/07/31/%''. Waiting 15 seconds
Successfully retrieved 9828 objects with key filter %/2018/07/31/%
2023-05-01 14:51:03.029301
Time: 2023-05-01 16:02:10.554173 - 7828 granules remaining
Time: 2023-05-01 16:03:10.614182 - 7791 granules remaining
Time: 2023-05-01 16:04:10.674169 - 7771 granules remaining
Time: 2023-05-01 16:05:10.734176 - 7746 granules remaining
Time: 2023-05-01 16:06:10.794172 - 7710 granules remaining
Time: 2023-05-01 16:07:10.854181 - 7676 granules remaining
Time: 2023-05-01 16:08:10.914174 - 7659 granules remaining
Time: 2023-05-01 16:09:10.974176 - 7626 granules remaining
Time: 2023-05-01 16:10:11.034168 - 7590 granules remaining
Time: 2023-05-01 16:11:11.094177 - 7570 granules remaining
Time: 2023-05-01 16:12:11.154175 - 7543 granules remaining
Time: 2023-05-01 16:13:11.214178 - 7509 granules remaining
Time: 2023-05-01 16:14:11.274175 - 7474 granules remaining
Time: 2023-05-01 16:15:11.334974 - 7453 granules remaining
Time: 2023-05-01 16:16:11.394172 - 7426 granules remaining
Time: 2023-05-01 16:17:11.454176 - 7390 granules remaining
Time: 2023-05-01 16:18:11.514181 - 7366 granules remaining
Time: 2023-05-01 16:19:11.574174 - 7342 granules remaining
Time: 2023-05-01 16:20:11.634174 - 7308 granules remaining
Time: 2023-05-01 16:21:11.694173 - 7274 granules remaining
Time: 2023-05-01 16:22:11.754164 - 7251 granules remaining
Time: 2023-05-01 16:23:11.814174 - 7225 granules remaining
Time: 2023-05-01 16:24:11.874179 - 7188 granules remaining
Time: 2023-05-01 16:25:11.934233 - 7159 granules remaining
Time: 2023-05-01 16:26:11.995942 - 7141 granules remaining
Time: 2023-05-01 16:27:12.054174 - 7108 granules remaining
Time: 2023-05-01 16:28:12.114170 - 7073 granules remaining
Time: 2023-05-01 16:29:12.174171 - 7054 granules remaining
Time: 2023-05-01 16:30:12.234166 - 7027 granules remaining
Time: 2023-05-01 16:31:12.294181 - 6988 granules remaining
Time: 2023-05-01 16:32:12.354187 - 6961 granules remaining
Time: 2023-05-01 16:33:12.414183 - 6939 granules remaining
Time: 2023-05-01 16:34:12.474172 - 6908 granules remaining
Time: 2023-05-01 16:35:12.534165 - 6875 granules remaining
Time: 2023-05-01 16:36:12.594175 - 6852 granules remaining
Time: 2023-05-01 16:37:12.654176 - 6826 granules remaining
Time: 2023-05-01 16:38:12.714190 - 6788 granules remaining
Time: 2023-05-01 16:39:12.774188 - 6761 granules remaining
Time: 2023-05-01 16:40:12.834176 - 6739 granules remaining
Time: 2023-05-01 16:41:12.894189 - 6708 granules remaining
Time: 2023-05-01 16:42:12.954171 - 6672 granules remaining
Time: 2023-05-01 16:43:13.014176 - 6654 granules remaining
Time: 2023-05-01 16:44:13.074172 - 6626 granules remaining
Time: 2023-05-01 16:45:13.135079 - 6589 granules remaining
Time: 2023-05-01 16:46:13.194169 - 6563 granules remaining
Time: 2023-05-01 16:47:13.254198 - 6542 granules remaining
Time: 2023-05-01 16:48:13.314173 - 6509 granules remaining
Time: 2023-05-01 16:49:13.374167 - 6475 granules remaining
Time: 2023-05-01 16:50:13.434173 - 6452 granules remaining
Time: 2023-05-01 16:51:13.494169 - 6427 granules remaining
Time: 2023-05-01 16:52:13.554174 - 6390 granules remaining
Time: 2023-05-01 16:53:13.614173 - 6361 granules remaining
Time: 2023-05-01 16:54:13.674178 - 6339 granules remaining
Time: 2023-05-01 16:55:13.734208 - 6308 granules remaining
Time: 2023-05-01 16:56:13.794172 - 6270 granules remaining
Time: 2023-05-01 16:57:13.854176 - 6247 granules remaining
Time: 2023-05-01 16:58:13.914171 - 6223 granules remaining
Time: 2023-05-01 16:59:13.974180 - 6190 granules remaining
Time: 2023-05-01 17:00:14.034174 - 6163 granules remaining
Time: 2023-05-01 17:01:14.094172 - 6140 granules remaining
Time: 2023-05-01 17:02:14.154182 - 6109 granules remaining
Time: 2023-05-01 17:03:14.217468 - 6076 granules remaining
Time: 2023-05-01 17:04:14.274187 - 6054 granules remaining
Time: 2023-05-01 17:05:14.334173 - 6025 granules remaining
Time: 2023-05-01 17:06:14.394177 - 5990 granules remaining
Time: 2023-05-01 17:07:14.454169 - 5969 granules remaining
Time: 2023-05-01 17:08:14.514179 - 5940 granules remaining
Time: 2023-05-01 17:09:14.574169 - 5909 granules remaining
Time: 2023-05-01 17:10:14.634177 - 5873 granules remaining
Time: 2023-05-01 17:11:14.694182 - 5852 granules remaining
Time: 2023-05-01 17:12:14.754199 - 5822 granules remaining
Time: 2023-05-01 17:13:14.814174 - 5788 granules remaining
Time: 2023-05-01 17:14:14.874218 - 5759 granules remaining
Time: 2023-05-01 17:15:14.934176 - 5734 granules remaining
Time: 2023-05-01 17:16:14.994177 - 5704 granules remaining
Time: 2023-05-01 17:17:15.054179 - 5668 granules remaining
Time: 2023-05-01 17:18:15.114178 - 5641 granules remaining
Time: 2023-05-01 17:19:15.174174 - 5615 granules remaining
Time: 2023-05-01 17:20:15.235744 - 5586 granules remaining
Time: 2023-05-01 17:21:15.294175 - 5552 granules remaining
Time: 2023-05-01 17:22:15.355446 - 5525 granules remaining
Time: 2023-05-01 17:23:15.414177 - 5496 granules remaining
Time: 2023-05-01 17:24:15.474174 - 5467 granules remaining
Time: 2023-05-01 17:25:15.534169 - 5433 granules remaining
Time: 2023-05-01 17:26:15.594174 - 5411 granules remaining
Time: 2023-05-01 17:27:15.654175 - 5381 granules remaining
Time: 2023-05-01 17:28:15.714174 - 5348 granules remaining
Time: 2023-05-01 17:29:15.774177 - 5323 granules remaining
Time: 2023-05-01 17:30:15.834172 - 5296 granules remaining
Time: 2023-05-01 17:31:15.895539 - 5266 granules remaining
Time: 2023-05-01 17:32:15.955246 - 5235 granules remaining
Time: 2023-05-01 17:33:16.014185 - 5208 granules remaining
Time: 2023-05-01 17:34:16.074174 - 5179 granules remaining
Time: 2023-05-01 17:35:16.135905 - 5148 granules remaining
Time: 2023-05-01 17:36:16.194176 - 5117 granules remaining
Time: 2023-05-01 17:37:16.254169 - 5096 granules remaining
Time: 2023-05-01 17:38:16.315538 - 5063 granules remaining
Time: 2023-05-01 17:39:16.374785 - 5031 granules remaining
Time: 2023-05-01 17:40:16.434179 - 5009 granules remaining
Time: 2023-05-01 17:41:16.494176 - 4981 granules remaining
Time: 2023-05-01 17:42:16.554173 - 4947 granules remaining
Time: 2023-05-01 17:43:16.614173 - 4917 granules remaining
Time: 2023-05-01 17:44:16.674182 - 4897 granules remaining
Time: 2023-05-01 17:45:16.734166 - 4862 granules remaining
Time: 2023-05-01 17:46:16.794174 - 4833 granules remaining
Time: 2023-05-01 17:47:16.857622 - 4809 granules remaining
Time: 2023-05-01 17:48:16.914182 - 4780 granules remaining
Time: 2023-05-01 17:49:16.974171 - 4749 granules remaining
Time: 2023-05-01 17:50:17.035481 - 4721 granules remaining
Time: 2023-05-01 17:51:17.095589 - 4695 granules remaining
Time: 2023-05-01 17:52:17.154172 - 4662 granules remaining
Time: 2023-05-01 17:53:17.214187 - 4633 granules remaining
Time: 2023-05-01 17:54:17.274173 - 4609 granules remaining
Time: 2023-05-01 17:55:17.334174 - 4581 granules remaining
Time: 2023-05-01 17:56:17.394184 - 4550 granules remaining
Time: 2023-05-01 17:57:17.454171 - 4523 granules remaining
Time: 2023-05-01 17:58:17.514178 - 4497 granules remaining
Time: 2023-05-01 17:59:17.574184 - 4464 granules remaining
Time: 2023-05-01 18:00:17.634173 - 4436 granules remaining
Time: 2023-05-01 18:01:17.694178 - 4414 granules remaining
Time: 2023-05-01 18:02:17.754175 - 4381 granules remaining
Time: 2023-05-01 18:03:17.814186 - 4350 granules remaining
Time: 2023-05-01 18:04:17.877974 - 4320 granules remaining
Time: 2023-05-01 18:05:17.934179 - 4298 granules remaining
Time: 2023-05-01 18:06:17.994189 - 4266 granules remaining
Time: 2023-05-01 18:07:18.054182 - 4236 granules remaining
Time: 2023-05-01 18:08:18.114187 - 4215 granules remaining
Time: 2023-05-01 18:09:18.174178 - 4181 granules remaining
Time: 2023-05-01 18:10:18.234180 - 4151 granules remaining
Time: 2023-05-01 18:11:18.294175 - 4122 granules remaining
Time: 2023-05-01 18:12:18.354176 - 4099 granules remaining
Time: 2023-05-01 18:13:18.414169 - 4067 granules remaining
Time: 2023-05-01 18:14:18.474177 - 4042 granules remaining
Time: 2023-05-01 18:15:18.534186 - 4017 granules remaining
Time: 2023-05-01 18:16:18.594181 - 3985 granules remaining
Time: 2023-05-01 18:17:18.654176 - 3955 granules remaining
Time: 2023-05-01 18:18:18.715022 - 3931 granules remaining
Time: 2023-05-01 18:19:18.774180 - 3902 granules remaining
Time: 2023-05-01 18:20:18.834182 - 3870 granules remaining
Time: 2023-05-01 18:21:18.894185 - 3844 granules remaining
Time: 2023-05-01 18:22:18.954172 - 3815 granules remaining
Time: 2023-05-01 18:23:19.014188 - 3783 granules remaining
Time: 2023-05-01 18:24:19.074178 - 3752 granules remaining
Time: 2023-05-01 18:25:19.134172 - 3730 granules remaining
Time: 2023-05-01 18:26:19.194476 - 3699 granules remaining
Time: 2023-05-01 18:27:19.254199 - 3669 granules remaining
Time: 2023-05-01 18:28:19.314178 - 3642 granules remaining
Time: 2023-05-01 18:29:19.374212 - 3616 granules remaining
Time: 2023-05-01 18:30:19.434170 - 3586 granules remaining
Time: 2023-05-01 18:31:19.494183 - 3557 granules remaining
Time: 2023-05-01 18:32:19.554178 - 3530 granules remaining
Time: 2023-05-01 18:33:19.614172 - 3501 granules remaining
Time: 2023-05-01 18:34:19.674174 - 3473 granules remaining
Time: 2023-05-01 18:35:19.734175 - 3440 granules remaining
Time: 2023-05-01 18:36:19.794167 - 3415 granules remaining
Time: 2023-05-01 18:37:19.854176 - 3383 granules remaining
Time: 2023-05-01 18:38:19.914204 - 3357 granules remaining
Time: 2023-05-01 18:39:19.974174 - 3329 granules remaining
Time: 2023-05-01 18:40:20.034198 - 3302 granules remaining
Time: 2023-05-01 18:41:20.094180 - 3269 granules remaining
Time: 2023-05-01 18:42:20.154176 - 3240 granules remaining
Time: 2023-05-01 18:43:20.214176 - 3215 granules remaining
Time: 2023-05-01 18:44:20.274175 - 3183 granules remaining
Time: 2023-05-01 18:45:20.334284 - 3158 granules remaining
Time: 2023-05-01 18:46:20.394175 - 3128 granules remaining
Time: 2023-05-01 18:47:20.454184 - 3101 granules remaining
Time: 2023-05-01 18:48:20.514208 - 3074 granules remaining
Time: 2023-05-01 18:49:20.574172 - 3045 granules remaining
Time: 2023-05-01 18:50:20.634216 - 3019 granules remaining
Time: 2023-05-01 18:51:20.694173 - 2986 granules remaining
Time: 2023-05-01 18:52:20.754173 - 2959 granules remaining
Time: 2023-05-01 18:53:20.814179 - 2930 granules remaining
Time: 2023-05-01 18:54:20.874177 - 2901 granules remaining
Time: 2023-05-01 18:55:20.934173 - 2872 granules remaining
Time: 2023-05-01 18:56:20.994172 - 2845 granules remaining
Time: 2023-05-01 18:57:21.054180 - 2820 granules remaining
Time: 2023-05-01 18:58:21.114176 - 2786 granules remaining
Time: 2023-05-01 18:59:21.174174 - 2763 granules remaining
Time: 2023-05-01 19:00:21.234176 - 2730 granules remaining
Time: 2023-05-01 19:01:21.294187 - 2704 granules remaining
Time: 2023-05-01 19:02:21.354175 - 2674 granules remaining
Time: 2023-05-01 19:03:21.416023 - 2646 granules remaining
Time: 2023-05-01 19:04:21.474172 - 2621 granules remaining
Time: 2023-05-01 19:05:21.534171 - 2592 granules remaining
Time: 2023-05-01 19:06:21.594181 - 2564 granules remaining
Time: 2023-05-01 19:07:21.654174 - 2538 granules remaining
Time: 2023-05-01 19:08:21.714173 - 2508 granules remaining
Time: 2023-05-01 19:09:21.774177 - 2480 granules remaining
Time: 2023-05-01 19:10:21.834170 - 2447 granules remaining
Time: 2023-05-01 19:11:21.894175 - 2421 granules remaining
Time: 2023-05-01 19:12:21.954171 - 2394 granules remaining
Time: 2023-05-01 19:13:22.014180 - 2365 granules remaining
Time: 2023-05-01 19:14:22.074175 - 2334 granules remaining
Time: 2023-05-01 19:15:22.134318 - 2306 granules remaining
Time: 2023-05-01 19:16:22.194180 - 2278 granules remaining
Time: 2023-05-01 19:17:22.254170 - 2249 granules remaining
Time: 2023-05-01 19:18:22.315213 - 2223 granules remaining
Time: 2023-05-01 19:19:22.374208 - 2195 granules remaining
Time: 2023-05-01 19:20:22.434176 - 2165 granules remaining
Time: 2023-05-01 19:21:22.494180 - 2134 granules remaining
Time: 2023-05-01 19:22:22.554170 - 2109 granules remaining
Time: 2023-05-01 19:23:22.614180 - 2077 granules remaining
Time: 2023-05-01 19:24:22.674261 - 2046 granules remaining
Time: 2023-05-01 19:25:22.734185 - 2017 granules remaining
Time: 2023-05-01 19:26:22.794174 - 1991 granules remaining
Time: 2023-05-01 19:27:22.858178 - 1960 granules remaining
Time: 2023-05-01 19:28:22.918180 - 1928 granules remaining
Time: 2023-05-01 19:29:22.978171 - 1898 granules remaining
Time: 2023-05-01 19:30:23.038175 - 1873 granules remaining
Time: 2023-05-01 19:31:23.098191 - 1840 granules remaining
Time: 2023-05-01 19:32:23.158204 - 1809 granules remaining
Time: 2023-05-01 19:33:23.218176 - 1782 granules remaining
Time: 2023-05-01 19:34:23.278178 - 1753 granules remaining
Time: 2023-05-01 19:35:23.338171 - 1723 granules remaining
Time: 2023-05-01 19:36:23.398176 - 1696 granules remaining
Time: 2023-05-01 19:37:23.458208 - 1665 granules remaining
Time: 2023-05-01 19:38:23.518178 - 1636 granules remaining
Time: 2023-05-01 19:39:23.578173 - 1604 granules remaining
Time: 2023-05-01 19:40:23.638173 - 1579 granules remaining
Time: 2023-05-01 19:41:23.698176 - 1548 granules remaining
Time: 2023-05-01 19:42:23.758218 - 1522 granules remaining
Time: 2023-05-01 19:43:23.818175 - 1487 granules remaining
Time: 2023-05-01 19:44:23.878171 - 1465 granules remaining
Time: 2023-05-01 19:45:23.938175 - 1435 granules remaining
Time: 2023-05-01 19:46:23.998207 - 1403 granules remaining
Time: 2023-05-01 19:47:24.059138 - 1376 granules remaining
Time: 2023-05-01 19:48:24.118182 - 1349 granules remaining
Time: 2023-05-01 19:49:24.178169 - 1320 granules remaining
Time: 2023-05-01 19:50:24.238180 - 1291 granules remaining
Time: 2023-05-01 19:51:24.298177 - 1265 granules remaining
Time: 2023-05-01 19:52:24.358183 - 1235 granules remaining
Time: 2023-05-01 19:53:24.418174 - 1202 granules remaining
Time: 2023-05-01 19:54:24.478186 - 1184 granules remaining
Time: 2023-05-01 19:55:24.538178 - 1150 granules remaining
Time: 2023-05-01 19:56:24.598178 - 1120 granules remaining
Time: 2023-05-01 19:57:24.658194 - 1096 granules remaining
Time: 2023-05-01 19:58:24.718172 - 1070 granules remaining
Time: 2023-05-01 19:59:24.778177 - 1035 granules remaining
Time: 2023-05-01 20:00:24.838187 - 1004 granules remaining
Time: 2023-05-01 20:01:24.899592 - 985 granules remaining
Time: 2023-05-01 20:02:24.958185 - 951 granules remaining
Time: 2023-05-01 20:03:25.018174 - 922 granules remaining
Time: 2023-05-01 20:04:25.078175 - 900 granules remaining
Time: 2023-05-01 20:05:25.138709 - 870 granules remaining
Time: 2023-05-01 20:06:25.198181 - 836 granules remaining
Time: 2023-05-01 20:07:25.258170 - 810 granules remaining
Time: 2023-05-01 20:08:25.318171 - 787 granules remaining
Time: 2023-05-01 20:09:25.378177 - 752 granules remaining
Time: 2023-05-01 20:10:25.438173 - 723 granules remaining
Time: 2023-05-01 20:11:25.498176 - 704 granules remaining
Time: 2023-05-01 20:12:25.558186 - 671 granules remaining
Time: 2023-05-01 20:13:25.618180 - 639 granules remaining
Time: 2023-05-01 20:14:25.678174 - 612 granules remaining
Time: 2023-05-01 20:15:25.738177 - 588 granules remaining
Time: 2023-05-01 20:16:25.798183 - 554 granules remaining
Time: 2023-05-01 20:17:25.858177 - 525 granules remaining
Time: 2023-05-01 20:18:25.918198 - 504 granules remaining
Time: 2023-05-01 20:19:25.978180 - 472 granules remaining
Time: 2023-05-01 20:20:26.038172 - 439 granules remaining
Time: 2023-05-01 20:21:26.098178 - 413 granules remaining
Time: 2023-05-01 20:22:26.158179 - 388 granules remaining
Time: 2023-05-01 20:23:26.218193 - 356 granules remaining
Time: 2023-05-01 20:24:26.278173 - 327 granules remaining
Time: 2023-05-01 20:25:26.338174 - 306 granules remaining
Time: 2023-05-01 20:26:26.398178 - 275 granules remaining
Time: 2023-05-01 20:27:26.458175 - 245 granules remaining
Time: 2023-05-01 20:28:26.518190 - 223 granules remaining
Time: 2023-05-01 20:29:26.578177 - 193 granules remaining
Time: 2023-05-01 20:30:26.638182 - 161 granules remaining
Time: 2023-05-01 20:31:26.698174 - 136 granules remaining
Time: 2023-05-01 20:32:26.758179 - 100 granules remaining
Time: 2023-05-01 20:33:26.818179 - 38 granules remaining
2023-05-01 20:34:26.878176
2018211
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'MSCK REPAIR TABLE transfer_staging'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Successfully found partition for 2023-04-30-01-00
Query state is currently QUEUED for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-30-01-00' AND key like '%/2018/07/30/%''. Waiting 15 seconds
Query state is currently RUNNING for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-30-01-00' AND key like '%/2018/07/30/%''. Waiting 15 seconds
Successfully retrieved 8997 objects with key filter %/2018/07/30/%
2023-05-01 20:36:10.440787
Time: 2023-05-01 20:36:12.298696 - 8997 granules remaining
Time: 2023-05-01 20:37:12.358195 - 8997 granules remaining
Time: 2023-05-01 20:38:12.419075 - 8957 granules remaining
Time: 2023-05-01 20:39:12.478168 - 8917 granules remaining
Time: 2023-05-01 20:40:12.538172 - 8917 granules remaining
Time: 2023-05-01 20:41:12.598170 - 8877 granules remaining
Time: 2023-05-01 20:42:12.658188 - 8837 granules remaining
Time: 2023-05-01 20:43:12.718172 - 8830 granules remaining
Time: 2023-05-01 20:44:12.778174 - 8797 granules remaining
Time: 2023-05-01 20:45:12.838177 - 8757 granules remaining
Time: 2023-05-01 20:46:12.898171 - 8727 granules remaining
Time: 2023-05-01 20:47:12.958169 - 8715 granules remaining
Time: 2023-05-01 20:48:13.018179 - 8677 granules remaining
Time: 2023-05-01 20:49:13.078185 - 8639 granules remaining
Time: 2023-05-01 20:50:13.138172 - 8628 granules remaining
Time: 2023-05-01 20:51:13.198173 - 8597 granules remaining
Time: 2023-05-01 20:52:13.258169 - 8557 granules remaining
Time: 2023-05-01 20:53:13.318179 - 8540 granules remaining
Time: 2023-05-01 20:54:13.378169 - 8517 granules remaining
Time: 2023-05-01 20:55:13.438179 - 8477 granules remaining
Time: 2023-05-01 20:56:13.498172 - 8451 granules remaining
Time: 2023-05-01 20:57:13.558173 - 8435 granules remaining
Time: 2023-05-01 20:58:13.618171 - 8397 granules remaining
Time: 2023-05-01 20:59:13.678172 - 8361 granules remaining
Time: 2023-05-01 21:00:13.738169 - 8349 granules remaining
Time: 2023-05-01 21:01:13.798176 - 8317 granules remaining
Time: 2023-05-01 21:02:13.858300 - 8277 granules remaining
Time: 2023-05-01 21:03:13.918173 - 8252 granules remaining
Time: 2023-05-01 21:04:13.978172 - 8237 granules remaining
Time: 2023-05-01 21:05:14.038181 - 8197 granules remaining
Time: 2023-05-01 21:06:14.098174 - 8165 granules remaining
Time: 2023-05-01 21:07:14.158175 - 8153 granules remaining
Time: 2023-05-01 21:08:14.218170 - 8117 granules remaining
Time: 2023-05-01 21:09:14.278556 - 8082 granules remaining
Time: 2023-05-01 21:10:14.338978 - 8058 granules remaining
Time: 2023-05-01 21:11:14.398194 - 8037 granules remaining
Time: 2023-05-01 21:12:14.458224 - 7997 granules remaining
Time: 2023-05-01 21:13:14.518172 - 7967 granules remaining
Time: 2023-05-01 21:14:14.578749 - 7953 granules remaining
Time: 2023-05-01 21:15:14.638181 - 7917 granules remaining
Time: 2023-05-01 21:16:14.698194 - 7885 granules remaining
Time: 2023-05-01 21:17:14.758580 - 7862 granules remaining
Time: 2023-05-01 21:18:14.818198 - 7837 granules remaining
Time: 2023-05-01 21:19:14.878187 - 7798 granules remaining
Time: 2023-05-01 21:20:14.938182 - 7776 granules remaining
Time: 2023-05-01 21:21:14.998169 - 7757 granules remaining
Time: 2023-05-01 21:22:15.058177 - 7717 granules remaining
Time: 2023-05-01 21:23:15.118169 - 7687 granules remaining
Time: 2023-05-01 21:24:15.179370 - 7670 granules remaining
Time: 2023-05-01 21:25:15.238173 - 7637 granules remaining
Time: 2023-05-01 21:26:15.298176 - 7600 granules remaining
Time: 2023-05-01 21:27:15.358181 - 7585 granules remaining
Time: 2023-05-01 21:28:15.418173 - 7557 granules remaining
Time: 2023-05-01 21:29:15.478179 - 7518 granules remaining
Time: 2023-05-01 21:30:15.538183 - 7489 granules remaining
Time: 2023-05-01 21:31:15.598187 - 7473 granules remaining
Time: 2023-05-01 21:32:15.662200 - 7437 granules remaining
Time: 2023-05-01 21:33:15.722174 - 7400 granules remaining
Time: 2023-05-01 21:34:15.783982 - 7384 granules remaining
Time: 2023-05-01 21:35:15.842185 - 7357 granules remaining
Time: 2023-05-01 21:36:15.902175 - 7318 granules remaining
Time: 2023-05-01 21:37:15.962175 - 7288 granules remaining
Time: 2023-05-01 21:38:16.022197 - 7271 granules remaining
Time: 2023-05-01 21:39:16.082176 - 7237 granules remaining
Time: 2023-05-01 21:40:16.142184 - 7203 granules remaining
Time: 2023-05-01 21:41:16.202176 - 7183 granules remaining
Time: 2023-05-01 21:42:16.262168 - 7157 granules remaining
Time: 2023-05-01 21:43:16.322181 - 7119 granules remaining
Time: 2023-05-01 21:44:16.384407 - 7090 granules remaining
Time: 2023-05-01 21:45:16.444555 - 7071 granules remaining
