nohup: ignoring input
2018243
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'MSCK REPAIR TABLE transfer_staging'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Successfully found partition for 2023-04-29-01-00
Query state is currently QUEUED for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-29-01-00' AND key like '%/2018/08/31/%''. Waiting 15 seconds
Query state is currently RUNNING for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-29-01-00' AND key like '%/2018/08/31/%''. Waiting 15 seconds
Successfully retrieved 9773 objects with key filter %/2018/08/31/%
2023-05-01 14:50:02.660000
Time: 2023-05-01 16:34:08.974168 - 6807 granules remaining
Time: 2023-05-01 16:35:09.034174 - 6777 granules remaining
Time: 2023-05-01 16:36:09.094176 - 6742 granules remaining
Time: 2023-05-01 16:37:09.154173 - 6717 granules remaining
Time: 2023-05-01 16:38:09.214179 - 6691 granules remaining
Time: 2023-05-01 16:39:09.274176 - 6658 granules remaining
Time: 2023-05-01 16:40:09.334184 - 6628 granules remaining
Time: 2023-05-01 16:41:09.398173 - 6608 granules remaining
Time: 2023-05-01 16:42:09.458173 - 6576 granules remaining
Time: 2023-05-01 16:43:09.518734 - 6545 granules remaining
Time: 2023-05-01 16:44:09.578179 - 6519 granules remaining
Time: 2023-05-01 16:45:09.638172 - 6493 granules remaining
Time: 2023-05-01 16:46:09.698177 - 6458 granules remaining
Time: 2023-05-01 16:47:09.758168 - 6430 granules remaining
Time: 2023-05-01 16:48:09.818170 - 6408 granules remaining
Time: 2023-05-01 16:49:09.878179 - 6377 granules remaining
Time: 2023-05-01 16:50:09.938172 - 6346 granules remaining
Time: 2023-05-01 16:51:09.998172 - 6319 granules remaining
Time: 2023-05-01 16:52:10.058177 - 6294 granules remaining
Time: 2023-05-01 16:53:10.118165 - 6258 granules remaining
Time: 2023-05-01 16:54:10.179894 - 6231 granules remaining
Time: 2023-05-01 16:55:10.238174 - 6204 granules remaining
Time: 2023-05-01 16:56:10.298176 - 6175 granules remaining
Time: 2023-05-01 16:57:10.358175 - 6141 granules remaining
Time: 2023-05-01 16:58:10.418175 - 6117 granules remaining
Time: 2023-05-01 16:59:10.478178 - 6091 granules remaining
Time: 2023-05-01 17:00:10.538172 - 6058 granules remaining
Time: 2023-05-01 17:01:10.598181 - 6031 granules remaining
Time: 2023-05-01 17:02:10.658172 - 6004 granules remaining
Time: 2023-05-01 17:03:10.718172 - 5975 granules remaining
Time: 2023-05-01 17:04:10.778169 - 5946 granules remaining
Time: 2023-05-01 17:05:10.838182 - 5921 granules remaining
Time: 2023-05-01 17:06:10.900144 - 5893 granules remaining
Time: 2023-05-01 17:07:10.958168 - 5860 granules remaining
Time: 2023-05-01 17:08:11.018202 - 5837 granules remaining
Time: 2023-05-01 17:09:11.078182 - 5807 granules remaining
Time: 2023-05-01 17:10:11.139145 - 5775 granules remaining
Time: 2023-05-01 17:11:11.198170 - 5745 granules remaining
Time: 2023-05-01 17:12:11.258174 - 5715 granules remaining
Time: 2023-05-01 17:13:11.318172 - 5687 granules remaining
Time: 2023-05-01 17:14:11.378181 - 5655 granules remaining
Time: 2023-05-01 17:15:11.438991 - 5627 granules remaining
Time: 2023-05-01 17:16:11.498195 - 5596 granules remaining
Time: 2023-05-01 17:17:11.558172 - 5568 granules remaining
Time: 2023-05-01 17:18:11.618697 - 5537 granules remaining
Time: 2023-05-01 17:19:11.678515 - 5507 granules remaining
Time: 2023-05-01 17:20:11.738184 - 5478 granules remaining
Time: 2023-05-01 17:21:11.798176 - 5450 granules remaining
Time: 2023-05-01 17:22:11.858174 - 5418 granules remaining
Time: 2023-05-01 17:23:11.918172 - 5392 granules remaining
Time: 2023-05-01 17:24:11.978175 - 5360 granules remaining
Time: 2023-05-01 17:25:12.038184 - 5333 granules remaining
Time: 2023-05-01 17:26:12.098172 - 5303 granules remaining
Time: 2023-05-01 17:27:12.158176 - 5276 granules remaining
Time: 2023-05-01 17:28:12.218179 - 5249 granules remaining
Time: 2023-05-01 17:29:12.278172 - 5217 granules remaining
Time: 2023-05-01 17:30:12.340112 - 5189 granules remaining
Time: 2023-05-01 17:31:12.398168 - 5161 granules remaining
Time: 2023-05-01 17:32:12.459044 - 5133 granules remaining
Time: 2023-05-01 17:33:12.518172 - 5102 granules remaining
Time: 2023-05-01 17:34:12.578172 - 5074 granules remaining
Time: 2023-05-01 17:35:12.638204 - 5047 granules remaining
Time: 2023-05-01 17:36:12.698168 - 5015 granules remaining
Time: 2023-05-01 17:37:12.758172 - 4989 granules remaining
Time: 2023-05-01 17:38:12.818165 - 4958 granules remaining
Time: 2023-05-01 17:39:12.878399 - 4931 granules remaining
Time: 2023-05-01 17:40:12.938204 - 4901 granules remaining
Time: 2023-05-01 17:41:12.998184 - 4872 granules remaining
Time: 2023-05-01 17:42:13.058184 - 4841 granules remaining
Time: 2023-05-01 17:43:13.118990 - 4814 granules remaining
Time: 2023-05-01 17:44:13.178173 - 4788 granules remaining
Time: 2023-05-01 17:45:13.238174 - 4758 granules remaining
Time: 2023-05-01 17:46:13.299318 - 4733 granules remaining
Time: 2023-05-01 17:47:13.358172 - 4701 granules remaining
Time: 2023-05-01 17:48:13.418172 - 4673 granules remaining
Time: 2023-05-01 17:49:13.478280 - 4645 granules remaining
Time: 2023-05-01 17:50:13.538173 - 4618 granules remaining
Time: 2023-05-01 17:51:13.598170 - 4583 granules remaining
Time: 2023-05-01 17:52:13.658170 - 4556 granules remaining
Time: 2023-05-01 17:53:13.718177 - 4532 granules remaining
Time: 2023-05-01 17:54:13.778169 - 4501 granules remaining
Time: 2023-05-01 17:55:13.838176 - 4473 granules remaining
Time: 2023-05-01 17:56:13.898171 - 4445 granules remaining
Time: 2023-05-01 17:57:13.958282 - 4418 granules remaining
Time: 2023-05-01 17:58:14.018173 - 4387 granules remaining
Time: 2023-05-01 17:59:14.078193 - 4360 granules remaining
Time: 2023-05-01 18:00:14.138176 - 4334 granules remaining
Time: 2023-05-01 18:01:14.198169 - 4304 granules remaining
Time: 2023-05-01 18:02:14.258173 - 4274 granules remaining
Time: 2023-05-01 18:03:14.318173 - 4244 granules remaining
Time: 2023-05-01 18:04:14.378197 - 4219 granules remaining
Time: 2023-05-01 18:05:14.438188 - 4190 granules remaining
Time: 2023-05-01 18:06:14.498167 - 4161 granules remaining
Time: 2023-05-01 18:07:14.558169 - 4134 granules remaining
Time: 2023-05-01 18:08:14.619547 - 4105 granules remaining
Time: 2023-05-01 18:09:14.678178 - 4074 granules remaining
Time: 2023-05-01 18:10:14.745074 - 4045 granules remaining
Time: 2023-05-01 18:11:14.802179 - 4017 granules remaining
Time: 2023-05-01 18:12:14.862177 - 3990 granules remaining
Time: 2023-05-01 18:13:14.922175 - 3964 granules remaining
Time: 2023-05-01 18:14:14.982170 - 3937 granules remaining
Time: 2023-05-01 18:15:15.042191 - 3909 granules remaining
Time: 2023-05-01 18:16:15.102172 - 3880 granules remaining
Time: 2023-05-01 18:17:15.162170 - 3850 granules remaining
Time: 2023-05-01 18:18:15.222181 - 3821 granules remaining
Time: 2023-05-01 18:19:15.282175 - 3794 granules remaining
Time: 2023-05-01 18:20:15.342173 - 3766 granules remaining
Time: 2023-05-01 18:21:15.402178 - 3737 granules remaining
Time: 2023-05-01 18:22:15.462196 - 3708 granules remaining
Time: 2023-05-01 18:23:15.522182 - 3678 granules remaining
Time: 2023-05-01 18:24:15.582172 - 3649 granules remaining
Time: 2023-05-01 18:25:15.642173 - 3622 granules remaining
Time: 2023-05-01 18:26:15.703946 - 3593 granules remaining
Time: 2023-05-01 18:27:15.763245 - 3566 granules remaining
Time: 2023-05-01 18:28:15.822183 - 3536 granules remaining
Time: 2023-05-01 18:29:15.882173 - 3511 granules remaining
Time: 2023-05-01 18:30:15.942177 - 3480 granules remaining
Time: 2023-05-01 18:31:16.002175 - 3452 granules remaining
Time: 2023-05-01 18:32:16.062186 - 3421 granules remaining
Time: 2023-05-01 18:33:16.122176 - 3397 granules remaining
Time: 2023-05-01 18:34:16.182266 - 3367 granules remaining
Time: 2023-05-01 18:35:16.242428 - 3337 granules remaining
Time: 2023-05-01 18:36:16.302175 - 3310 granules remaining
Time: 2023-05-01 18:37:16.362178 - 3282 granules remaining
Time: 2023-05-01 18:38:16.422169 - 3250 granules remaining
Time: 2023-05-01 18:39:16.482175 - 3223 granules remaining
Time: 2023-05-01 18:40:16.542178 - 3196 granules remaining
Time: 2023-05-01 18:41:16.602170 - 3166 granules remaining
Time: 2023-05-01 18:42:16.662172 - 3137 granules remaining
Time: 2023-05-01 18:43:16.722174 - 3112 granules remaining
Time: 2023-05-01 18:44:16.782172 - 3080 granules remaining
Time: 2023-05-01 18:45:16.846171 - 3050 granules remaining
Time: 2023-05-01 18:46:16.906177 - 3025 granules remaining
Time: 2023-05-01 18:47:16.966171 - 2998 granules remaining
Time: 2023-05-01 18:48:17.026322 - 2968 granules remaining
Time: 2023-05-01 18:49:17.088469 - 2939 granules remaining
Time: 2023-05-01 18:50:17.146176 - 2913 granules remaining
Time: 2023-05-01 18:51:17.206178 - 2881 granules remaining
Time: 2023-05-01 18:52:17.266164 - 2852 granules remaining
Time: 2023-05-01 18:53:17.330703 - 2830 granules remaining
Time: 2023-05-01 18:54:17.390174 - 2798 granules remaining
Time: 2023-05-01 18:55:17.450191 - 2769 granules remaining
Time: 2023-05-01 18:56:17.510169 - 2743 granules remaining
Time: 2023-05-01 18:57:17.570174 - 2715 granules remaining
Time: 2023-05-01 18:58:17.630179 - 2682 granules remaining
Time: 2023-05-01 18:59:17.690172 - 2653 granules remaining
Time: 2023-05-01 19:00:17.750175 - 2629 granules remaining
Time: 2023-05-01 19:01:17.810175 - 2598 granules remaining
Time: 2023-05-01 19:02:17.870186 - 2570 granules remaining
Time: 2023-05-01 19:03:17.931616 - 2546 granules remaining
Time: 2023-05-01 19:04:17.990173 - 2516 granules remaining
Time: 2023-05-01 19:05:18.050177 - 2484 granules remaining
Time: 2023-05-01 19:06:18.110170 - 2462 granules remaining
Time: 2023-05-01 19:07:18.170164 - 2434 granules remaining
Time: 2023-05-01 19:08:18.230175 - 2404 granules remaining
Time: 2023-05-01 19:09:18.290179 - 2376 granules remaining
Time: 2023-05-01 19:10:18.350175 - 2348 granules remaining
Time: 2023-05-01 19:11:18.410172 - 2317 granules remaining
Time: 2023-05-01 19:12:18.470167 - 2287 granules remaining
Time: 2023-05-01 19:13:18.530232 - 2262 granules remaining
Time: 2023-05-01 19:14:18.590178 - 2233 granules remaining
Time: 2023-05-01 19:15:18.650170 - 2203 granules remaining
Time: 2023-05-01 19:16:18.711249 - 2176 granules remaining
Time: 2023-05-01 19:17:18.770189 - 2149 granules remaining
Time: 2023-05-01 19:18:18.830175 - 2119 granules remaining
Time: 2023-05-01 19:19:18.890165 - 2088 granules remaining
Time: 2023-05-01 19:20:18.950179 - 2063 granules remaining
Time: 2023-05-01 19:21:19.010195 - 2031 granules remaining
Time: 2023-05-01 19:22:19.070175 - 2002 granules remaining
Time: 2023-05-01 19:23:19.130161 - 1971 granules remaining
Time: 2023-05-01 19:24:19.190193 - 1945 granules remaining
Time: 2023-05-01 19:25:19.250173 - 1915 granules remaining
Time: 2023-05-01 19:26:19.310169 - 1885 granules remaining
Time: 2023-05-01 19:27:19.370169 - 1855 granules remaining
Time: 2023-05-01 19:28:19.430176 - 1829 granules remaining
Time: 2023-05-01 19:29:19.490175 - 1797 granules remaining
Time: 2023-05-01 19:30:19.550175 - 1769 granules remaining
Time: 2023-05-01 19:31:19.610772 - 1737 granules remaining
Time: 2023-05-01 19:32:19.670169 - 1708 granules remaining
Time: 2023-05-01 19:33:19.734167 - 1679 granules remaining
Time: 2023-05-01 19:34:19.794172 - 1651 granules remaining
Time: 2023-05-01 19:35:19.854171 - 1621 granules remaining
Time: 2023-05-01 19:36:19.914173 - 1593 granules remaining
Time: 2023-05-01 19:37:19.974187 - 1563 granules remaining
Time: 2023-05-01 19:38:20.034224 - 1534 granules remaining
Time: 2023-05-01 19:39:20.094173 - 1507 granules remaining
Time: 2023-05-01 19:40:20.154176 - 1477 granules remaining
Time: 2023-05-01 19:41:20.214174 - 1448 granules remaining
Time: 2023-05-01 19:42:20.274180 - 1414 granules remaining
Time: 2023-05-01 19:43:20.334171 - 1389 granules remaining
Time: 2023-05-01 19:44:20.394173 - 1361 granules remaining
Time: 2023-05-01 19:45:20.454172 - 1331 granules remaining
Time: 2023-05-01 19:46:20.514175 - 1302 granules remaining
Time: 2023-05-01 19:47:20.574176 - 1275 granules remaining
Time: 2023-05-01 19:48:20.634172 - 1250 granules remaining
Time: 2023-05-01 19:49:20.694173 - 1217 granules remaining
Time: 2023-05-01 19:50:20.754180 - 1188 granules remaining
Time: 2023-05-01 19:51:20.814172 - 1163 granules remaining
Time: 2023-05-01 19:52:20.874179 - 1131 granules remaining
Time: 2023-05-01 19:53:20.934172 - 1106 granules remaining
Time: 2023-05-01 19:54:20.994177 - 1079 granules remaining
Time: 2023-05-01 19:55:21.054173 - 1050 granules remaining
Time: 2023-05-01 19:56:21.114169 - 1022 granules remaining
Time: 2023-05-01 19:57:21.174187 - 992 granules remaining
Time: 2023-05-01 19:58:21.234171 - 964 granules remaining
Time: 2023-05-01 19:59:21.294168 - 931 granules remaining
Time: 2023-05-01 20:00:21.354183 - 907 granules remaining
Time: 2023-05-01 20:01:21.414177 - 879 granules remaining
Time: 2023-05-01 20:02:21.474175 - 850 granules remaining
Time: 2023-05-01 20:03:21.534184 - 824 granules remaining
Time: 2023-05-01 20:04:21.594170 - 796 granules remaining
Time: 2023-05-01 20:05:21.654172 - 766 granules remaining
Time: 2023-05-01 20:06:21.714173 - 736 granules remaining
Time: 2023-05-01 20:07:21.774184 - 710 granules remaining
Time: 2023-05-01 20:08:21.834177 - 683 granules remaining
Time: 2023-05-01 20:09:21.894182 - 651 granules remaining
Time: 2023-05-01 20:10:21.954169 - 626 granules remaining
Time: 2023-05-01 20:11:22.014173 - 598 granules remaining
Time: 2023-05-01 20:12:22.075364 - 570 granules remaining
Time: 2023-05-01 20:13:22.135245 - 543 granules remaining
Time: 2023-05-01 20:14:22.195541 - 516 granules remaining
Time: 2023-05-01 20:15:22.254172 - 485 granules remaining
Time: 2023-05-01 20:16:22.314177 - 453 granules remaining
Time: 2023-05-01 20:17:22.374176 - 428 granules remaining
Time: 2023-05-01 20:18:22.434190 - 400 granules remaining
Time: 2023-05-01 20:19:22.494184 - 370 granules remaining
Time: 2023-05-01 20:20:22.554175 - 338 granules remaining
Time: 2023-05-01 20:21:22.614184 - 314 granules remaining
Time: 2023-05-01 20:22:22.674179 - 288 granules remaining
Time: 2023-05-01 20:23:22.734179 - 253 granules remaining
Time: 2023-05-01 20:24:22.794174 - 228 granules remaining
Time: 2023-05-01 20:25:22.854173 - 203 granules remaining
Time: 2023-05-01 20:26:22.914187 - 173 granules remaining
Time: 2023-05-01 20:27:22.974188 - 147 granules remaining
Time: 2023-05-01 20:28:23.034178 - 119 granules remaining
Time: 2023-05-01 20:29:23.094387 - 92 granules remaining
Time: 2023-05-01 20:30:23.154170 - 61 granules remaining
Time: 2023-05-01 20:31:23.214175 - 37 granules remaining
2023-05-01 20:32:23.274171
2018242
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'MSCK REPAIR TABLE transfer_staging'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Successfully found partition for 2023-04-30-01-00
Query state is currently QUEUED for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-30-01-00' AND key like '%/2018/08/30/%''. Waiting 15 seconds
Query state is currently RUNNING for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-30-01-00' AND key like '%/2018/08/30/%''. Waiting 15 seconds
Successfully retrieved 10875 objects with key filter %/2018/08/30/%
2023-05-01 20:33:57.882267
Time: 2023-05-01 20:33:57.956812 - 10875 granules remaining
Time: 2023-05-01 20:34:58.022181 - 10835 granules remaining
Time: 2023-05-01 20:35:58.082200 - 10795 granules remaining
Time: 2023-05-01 20:36:58.142194 - 10755 granules remaining
Time: 2023-05-01 20:37:58.202178 - 10715 granules remaining
Time: 2023-05-01 20:38:58.262173 - 10691 granules remaining
Time: 2023-05-01 20:39:58.322175 - 10675 granules remaining
Time: 2023-05-01 20:40:58.382898 - 10635 granules remaining
Time: 2023-05-01 20:41:58.442175 - 10599 granules remaining
Time: 2023-05-01 20:42:58.502179 - 10593 granules remaining
Time: 2023-05-01 20:43:58.562175 - 10555 granules remaining
Time: 2023-05-01 20:44:58.622200 - 10517 granules remaining
Time: 2023-05-01 20:45:58.682178 - 10496 granules remaining
Time: 2023-05-01 20:46:58.742177 - 10475 granules remaining
Time: 2023-05-01 20:47:58.802173 - 10435 granules remaining
Time: 2023-05-01 20:48:58.862171 - 10401 granules remaining
Time: 2023-05-01 20:49:58.923959 - 10395 granules remaining
Time: 2023-05-01 20:50:58.982180 - 10355 granules remaining
Time: 2023-05-01 20:51:59.042192 - 10319 granules remaining
Time: 2023-05-01 20:52:59.103098 - 10299 granules remaining
Time: 2023-05-01 20:53:59.162746 - 10275 granules remaining
Time: 2023-05-01 20:54:59.222172 - 10237 granules remaining
Time: 2023-05-01 20:55:59.282173 - 10211 granules remaining
Time: 2023-05-01 20:56:59.342172 - 10195 granules remaining
Time: 2023-05-01 20:57:59.402170 - 10156 granules remaining
Time: 2023-05-01 20:58:59.462173 - 10126 granules remaining
Time: 2023-05-01 20:59:59.522184 - 10111 granules remaining
Time: 2023-05-01 21:00:59.582780 - 10075 granules remaining
Time: 2023-05-01 21:01:59.642175 - 10039 granules remaining
Time: 2023-05-01 21:02:59.702176 - 10020 granules remaining
Time: 2023-05-01 21:03:59.762172 - 9995 granules remaining
Time: 2023-05-01 21:04:59.822169 - 9956 granules remaining
Time: 2023-05-01 21:05:59.882186 - 9929 granules remaining
Time: 2023-05-01 21:06:59.942187 - 9914 granules remaining
Time: 2023-05-01 21:08:00.002176 - 9875 granules remaining
Time: 2023-05-01 21:09:00.062168 - 9842 granules remaining
Time: 2023-05-01 21:10:00.122174 - 9827 granules remaining
Time: 2023-05-01 21:11:00.182180 - 9795 granules remaining
Time: 2023-05-01 21:12:00.242174 - 9758 granules remaining
Time: 2023-05-01 21:13:00.302173 - 9731 granules remaining
Time: 2023-05-01 21:14:00.362184 - 9715 granules remaining
Time: 2023-05-01 21:15:00.422673 - 9676 granules remaining
Time: 2023-05-01 21:16:00.482180 - 9647 granules remaining
Time: 2023-05-01 21:17:00.542170 - 9629 granules remaining
Time: 2023-05-01 21:18:00.602192 - 9595 granules remaining
Time: 2023-05-01 21:19:00.662174 - 9561 granules remaining
Time: 2023-05-01 21:20:00.722332 - 9542 granules remaining
Time: 2023-05-01 21:21:00.782767 - 9515 granules remaining
Time: 2023-05-01 21:22:00.846183 - 9477 granules remaining
Time: 2023-05-01 21:23:00.906170 - 9453 granules remaining
Time: 2023-05-01 21:24:00.966177 - 9433 granules remaining
Time: 2023-05-01 21:25:01.026173 - 9396 granules remaining
Time: 2023-05-01 21:26:01.086173 - 9373 granules remaining
Time: 2023-05-01 21:27:01.146176 - 9349 granules remaining
Time: 2023-05-01 21:28:01.206664 - 9315 granules remaining
Time: 2023-05-01 21:29:01.266350 - 9281 granules remaining
Time: 2023-05-01 21:30:01.326172 - 9257 granules remaining
Time: 2023-05-01 21:31:01.386171 - 9233 granules remaining
Time: 2023-05-01 21:32:01.446171 - 9196 granules remaining
Time: 2023-05-01 21:33:01.506174 - 9170 granules remaining
Time: 2023-05-01 21:34:01.566190 - 9149 granules remaining
Time: 2023-05-01 21:35:01.626174 - 9115 granules remaining
Time: 2023-05-01 21:36:01.686173 - 9081 granules remaining
Time: 2023-05-01 21:37:01.746169 - 9058 granules remaining
Time: 2023-05-01 21:38:01.806175 - 9033 granules remaining
Time: 2023-05-01 21:39:01.866190 - 8996 granules remaining
Time: 2023-05-01 21:40:01.926173 - 8972 granules remaining
Time: 2023-05-01 21:41:01.986790 - 8949 granules remaining
Time: 2023-05-01 21:42:02.046180 - 8915 granules remaining
Time: 2023-05-01 21:43:02.106172 - 8881 granules remaining
Time: 2023-05-01 21:44:02.166180 - 8858 granules remaining
