nohup: ignoring input
2019031
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'MSCK REPAIR TABLE transfer_staging'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Successfully found partition for 2023-04-24-01-00
Query state is currently QUEUED for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-24-01-00' AND key like '%/2019/01/31/%''. Waiting 15 seconds
Query state is currently RUNNING for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-24-01-00' AND key like '%/2019/01/31/%''. Waiting 15 seconds
Successfully retrieved 6809 objects with key filter %/2019/01/31/%
2023-04-26 14:33:32.076023
Time: 2023-04-26 15:50:38.374175 - 4690 granules remaining
Time: 2023-04-26 15:51:38.434424 - 4663 granules remaining
Time: 2023-04-26 15:52:38.494171 - 4643 granules remaining
Time: 2023-04-26 15:53:38.554173 - 4609 granules remaining
Time: 2023-04-26 15:54:38.614175 - 4577 granules remaining
Time: 2023-04-26 15:55:38.674185 - 4561 granules remaining
Time: 2023-04-26 15:56:38.734748 - 4529 granules remaining
Time: 2023-04-26 15:57:38.794187 - 4493 granules remaining
Time: 2023-04-26 15:58:38.854188 - 4475 granules remaining
Time: 2023-04-26 15:59:38.914189 - 4449 granules remaining
Time: 2023-04-26 16:00:38.974176 - 4411 granules remaining
Time: 2023-04-26 16:01:39.034171 - 4387 granules remaining
Time: 2023-04-26 16:02:39.094178 - 4369 granules remaining
Time: 2023-04-26 16:03:39.154186 - 4331 granules remaining
Time: 2023-04-26 16:04:39.214178 - 4306 granules remaining
Time: 2023-04-26 16:05:39.274180 - 4288 granules remaining
Time: 2023-04-26 16:06:39.334375 - 4249 granules remaining
Time: 2023-04-26 16:07:39.394186 - 4222 granules remaining
Time: 2023-04-26 16:08:39.454187 - 4200 granules remaining
Time: 2023-04-26 16:09:39.514177 - 4169 granules remaining
Time: 2023-04-26 16:10:39.574176 - 4137 granules remaining
Time: 2023-04-26 16:11:39.634855 - 4118 granules remaining
Time: 2023-04-26 16:12:39.694184 - 4089 granules remaining
Time: 2023-04-26 16:13:39.754181 - 4057 granules remaining
Time: 2023-04-26 16:14:39.814180 - 4037 granules remaining
Time: 2023-04-26 16:15:39.874192 - 4009 granules remaining
Time: 2023-04-26 16:16:39.934180 - 3973 granules remaining
Time: 2023-04-26 16:17:39.994173 - 3945 granules remaining
Time: 2023-04-26 16:18:40.054498 - 3928 granules remaining
Time: 2023-04-26 16:19:40.116137 - 3894 granules remaining
Time: 2023-04-26 16:20:40.174177 - 3864 granules remaining
Time: 2023-04-26 16:21:40.234187 - 3843 granules remaining
Time: 2023-04-26 16:22:40.294178 - 3811 granules remaining
Time: 2023-04-26 16:23:40.354175 - 3784 granules remaining
Time: 2023-04-26 16:24:40.414187 - 3764 granules remaining
Time: 2023-04-26 16:25:40.474170 - 3731 granules remaining
Time: 2023-04-26 16:26:40.534189 - 3702 granules remaining
Time: 2023-04-26 16:27:40.594190 - 3679 granules remaining
Time: 2023-04-26 16:28:40.654177 - 3649 granules remaining
Time: 2023-04-26 16:29:40.714179 - 3613 granules remaining
Time: 2023-04-26 16:30:40.774206 - 3587 granules remaining
Time: 2023-04-26 16:31:40.834244 - 3565 granules remaining
Time: 2023-04-26 16:32:40.894188 - 3531 granules remaining
Time: 2023-04-26 16:33:40.954179 - 3503 granules remaining
Time: 2023-04-26 16:34:41.014176 - 3482 granules remaining
Time: 2023-04-26 16:35:41.074274 - 3451 granules remaining
Time: 2023-04-26 16:36:41.134180 - 3419 granules remaining
Time: 2023-04-26 16:37:41.194183 - 3399 granules remaining
Time: 2023-04-26 16:38:41.254191 - 3370 granules remaining
Time: 2023-04-26 16:39:41.314177 - 3337 granules remaining
Time: 2023-04-26 16:40:41.374194 - 3313 granules remaining
Time: 2023-04-26 16:41:41.434184 - 3290 granules remaining
Time: 2023-04-26 16:42:41.494193 - 3253 granules remaining
Time: 2023-04-26 16:43:41.554173 - 3228 granules remaining
Time: 2023-04-26 16:44:41.614566 - 3203 granules remaining
Time: 2023-04-26 16:45:41.674177 - 3172 granules remaining
Time: 2023-04-26 16:46:41.734225 - 3140 granules remaining
Time: 2023-04-26 16:47:41.794203 - 3120 granules remaining
Time: 2023-04-26 16:48:41.854175 - 3092 granules remaining
Time: 2023-04-26 16:49:41.914184 - 3055 granules remaining
Time: 2023-04-26 16:50:41.974181 - 3032 granules remaining
Time: 2023-04-26 16:51:42.034177 - 3005 granules remaining
Time: 2023-04-26 16:52:42.094177 - 2973 granules remaining
Time: 2023-04-26 16:53:42.154185 - 2947 granules remaining
Time: 2023-04-26 16:54:42.214177 - 2921 granules remaining
Time: 2023-04-26 16:55:42.274177 - 2891 granules remaining
Time: 2023-04-26 16:56:42.334183 - 2861 granules remaining
Time: 2023-04-26 16:57:42.394179 - 2836 granules remaining
Time: 2023-04-26 16:58:42.454176 - 2809 granules remaining
Time: 2023-04-26 16:59:42.514279 - 2774 granules remaining
Time: 2023-04-26 17:00:42.574181 - 2750 granules remaining
Time: 2023-04-26 17:01:42.634189 - 2722 granules remaining
Time: 2023-04-26 17:02:42.694181 - 2693 granules remaining
Time: 2023-04-26 17:03:42.757698 - 2667 granules remaining
Time: 2023-04-26 17:04:42.814206 - 2641 granules remaining
Time: 2023-04-26 17:05:42.875075 - 2612 granules remaining
Time: 2023-04-26 17:06:42.934183 - 2585 granules remaining
Time: 2023-04-26 17:07:42.994178 - 2560 granules remaining
Time: 2023-04-26 17:08:43.054177 - 2531 granules remaining
Time: 2023-04-26 17:09:43.114194 - 2502 granules remaining
Time: 2023-04-26 17:10:43.174190 - 2476 granules remaining
Time: 2023-04-26 17:11:43.234184 - 2450 granules remaining
Time: 2023-04-26 17:12:43.294176 - 2416 granules remaining
Time: 2023-04-26 17:13:43.354170 - 2391 granules remaining
Time: 2023-04-26 17:14:43.414180 - 2363 granules remaining
Time: 2023-04-26 17:15:43.474182 - 2333 granules remaining
Time: 2023-04-26 17:16:43.534172 - 2304 granules remaining
Time: 2023-04-26 17:17:43.594307 - 2280 granules remaining
Time: 2023-04-26 17:18:43.654185 - 2253 granules remaining
Time: 2023-04-26 17:19:43.716501 - 2221 granules remaining
Time: 2023-04-26 17:20:43.774356 - 2200 granules remaining
Time: 2023-04-26 17:21:43.834187 - 2174 granules remaining
Time: 2023-04-26 17:22:43.894182 - 2140 granules remaining
Time: 2023-04-26 17:23:43.954186 - 2115 granules remaining
Time: 2023-04-26 17:24:44.014179 - 2093 granules remaining
Time: 2023-04-26 17:25:44.074175 - 2058 granules remaining
Time: 2023-04-26 17:26:44.134184 - 2034 granules remaining
Time: 2023-04-26 17:27:44.194183 - 2013 granules remaining
Time: 2023-04-26 17:28:44.254175 - 1977 granules remaining
Time: 2023-04-26 17:29:44.314184 - 1951 granules remaining
Time: 2023-04-26 17:30:44.374187 - 1921 granules remaining
Time: 2023-04-26 17:31:44.434180 - 1896 granules remaining
Time: 2023-04-26 17:32:44.494185 - 1868 granules remaining
Time: 2023-04-26 17:33:44.554176 - 1841 granules remaining
Time: 2023-04-26 17:34:44.614188 - 1814 granules remaining
Time: 2023-04-26 17:35:44.674177 - 1783 granules remaining
Time: 2023-04-26 17:36:44.734177 - 1758 granules remaining
Time: 2023-04-26 17:37:44.794202 - 1733 granules remaining
Time: 2023-04-26 17:38:44.856171 - 1703 granules remaining
Time: 2023-04-26 17:39:44.916025 - 1674 granules remaining
Time: 2023-04-26 17:40:44.974172 - 1651 granules remaining
Time: 2023-04-26 17:41:45.034181 - 1619 granules remaining
Time: 2023-04-26 17:42:45.094186 - 1591 granules remaining
Time: 2023-04-26 17:43:45.154170 - 1563 granules remaining
Time: 2023-04-26 17:44:45.215062 - 1535 granules remaining
Time: 2023-04-26 17:45:45.274178 - 1503 granules remaining
Time: 2023-04-26 17:46:45.334185 - 1480 granules remaining
Time: 2023-04-26 17:47:45.394179 - 1452 granules remaining
Time: 2023-04-26 17:48:45.454236 - 1423 granules remaining
Time: 2023-04-26 17:49:45.514235 - 1399 granules remaining
Time: 2023-04-26 17:50:45.574177 - 1370 granules remaining
Time: 2023-04-26 17:51:45.635300 - 1343 granules remaining
Time: 2023-04-26 17:52:45.694179 - 1313 granules remaining
Time: 2023-04-26 17:53:45.755127 - 1289 granules remaining
Time: 2023-04-26 17:54:45.814179 - 1258 granules remaining
Time: 2023-04-26 17:55:45.874180 - 1229 granules remaining
Time: 2023-04-26 17:56:45.934171 - 1206 granules remaining
Time: 2023-04-26 17:57:45.994176 - 1177 granules remaining
Time: 2023-04-26 17:58:46.054173 - 1145 granules remaining
Time: 2023-04-26 17:59:46.114176 - 1122 granules remaining
Time: 2023-04-26 18:00:46.174186 - 1094 granules remaining
Time: 2023-04-26 18:01:46.234194 - 1066 granules remaining
Time: 2023-04-26 18:02:46.294602 - 1042 granules remaining
Time: 2023-04-26 18:03:46.354182 - 1014 granules remaining
Time: 2023-04-26 18:04:46.414179 - 984 granules remaining
Time: 2023-04-26 18:05:46.474188 - 957 granules remaining
Time: 2023-04-26 18:06:46.534217 - 933 granules remaining
Time: 2023-04-26 18:07:46.594192 - 900 granules remaining
Time: 2023-04-26 18:08:46.654192 - 875 granules remaining
Time: 2023-04-26 18:09:46.714184 - 850 granules remaining
Time: 2023-04-26 18:10:46.774210 - 818 granules remaining
Time: 2023-04-26 18:11:46.834181 - 792 granules remaining
Time: 2023-04-26 18:12:46.895021 - 767 granules remaining
Time: 2023-04-26 18:13:46.954630 - 738 granules remaining
Time: 2023-04-26 18:14:47.014213 - 712 granules remaining
Time: 2023-04-26 18:15:47.074176 - 681 granules remaining
Time: 2023-04-26 18:16:47.134171 - 655 granules remaining
Time: 2023-04-26 18:17:47.194177 - 625 granules remaining
Time: 2023-04-26 18:18:47.254194 - 600 granules remaining
Time: 2023-04-26 18:19:47.314182 - 575 granules remaining
Time: 2023-04-26 18:20:47.374183 - 539 granules remaining
Time: 2023-04-26 18:21:47.434300 - 518 granules remaining
Time: 2023-04-26 18:22:47.494175 - 494 granules remaining
Time: 2023-04-26 18:23:47.554172 - 458 granules remaining
Time: 2023-04-26 18:24:47.614174 - 431 granules remaining
Time: 2023-04-26 18:25:47.674204 - 406 granules remaining
Time: 2023-04-26 18:26:47.734191 - 377 granules remaining
Time: 2023-04-26 18:27:47.794203 - 344 granules remaining
Time: 2023-04-26 18:28:47.854202 - 324 granules remaining
Time: 2023-04-26 18:29:47.914178 - 296 granules remaining
Time: 2023-04-26 18:30:47.974179 - 266 granules remaining
Time: 2023-04-26 18:31:48.034178 - 240 granules remaining
Time: 2023-04-26 18:32:48.094174 - 215 granules remaining
Time: 2023-04-26 18:33:48.154226 - 185 granules remaining
Time: 2023-04-26 18:34:48.214186 - 163 granules remaining
Time: 2023-04-26 18:35:48.274180 - 136 granules remaining
Time: 2023-04-26 18:36:48.334177 - 107 granules remaining
Time: 2023-04-26 18:37:48.394177 - 81 granules remaining
Time: 2023-04-26 18:38:48.454177 - 54 granules remaining
Time: 2023-04-26 18:39:48.515572 - 21 granules remaining
2023-04-26 18:40:48.574185
2019030
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'MSCK REPAIR TABLE transfer_staging'. Waiting 15 seconds
Query state is currently QUEUED for Query: 'SELECT * FROM "transfer_staging$partitions" ORDER BY dt DESC'. Waiting 15 seconds
Successfully found partition for 2023-04-24-01-00
Query state is currently QUEUED for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-24-01-00' AND key like '%/2019/01/30/%''. Waiting 15 seconds
Query state is currently RUNNING for Query: 'SELECT key FROM transfer_staging WHERE dt='2023-04-24-01-00' AND key like '%/2019/01/30/%''. Waiting 15 seconds
Successfully retrieved 6594 objects with key filter %/2019/01/30/%
2023-04-26 18:42:31.194510
Time: 2023-04-26 18:42:33.258712 - 6594 granules remaining
Time: 2023-04-26 18:43:33.318175 - 6594 granules remaining
Time: 2023-04-26 18:44:33.378179 - 6554 granules remaining
Time: 2023-04-26 18:45:33.438186 - 6514 granules remaining
Time: 2023-04-26 18:46:33.498180 - 6514 granules remaining
Time: 2023-04-26 18:47:33.558174 - 6474 granules remaining
Time: 2023-04-26 18:48:33.619055 - 6434 granules remaining
Time: 2023-04-26 18:49:33.678177 - 6428 granules remaining
Time: 2023-04-26 18:50:33.738187 - 6394 granules remaining
Time: 2023-04-26 18:51:33.798186 - 6354 granules remaining
Time: 2023-04-26 18:52:33.858187 - 6329 granules remaining
Time: 2023-04-26 18:53:33.918175 - 6314 granules remaining
Time: 2023-04-26 18:54:33.978173 - 6274 granules remaining
Time: 2023-04-26 18:55:34.038204 - 6243 granules remaining
Time: 2023-04-26 18:56:34.098179 - 6228 granules remaining
Time: 2023-04-26 18:57:34.158179 - 6194 granules remaining
Time: 2023-04-26 18:58:34.218183 - 6154 granules remaining
Time: 2023-04-26 18:59:34.278180 - 6144 granules remaining
Time: 2023-04-26 19:00:34.338184 - 6114 granules remaining
Time: 2023-04-26 19:01:34.398801 - 6074 granules remaining
Time: 2023-04-26 19:02:34.458197 - 6059 granules remaining
Time: 2023-04-26 19:03:34.520239 - 6034 granules remaining
Time: 2023-04-26 19:04:34.578214 - 5994 granules remaining
Time: 2023-04-26 19:05:34.638174 - 5976 granules remaining
Time: 2023-04-26 19:06:34.698176 - 5954 granules remaining
Time: 2023-04-26 19:07:34.758198 - 5914 granules remaining
Time: 2023-04-26 19:08:34.818180 - 5890 granules remaining
Time: 2023-04-26 19:09:34.878184 - 5874 granules remaining
Time: 2023-04-26 19:10:34.938175 - 5834 granules remaining
Time: 2023-04-26 19:11:34.998529 - 5810 granules remaining
Time: 2023-04-26 19:12:35.058189 - 5792 granules remaining
Time: 2023-04-26 19:13:35.118209 - 5754 granules remaining
Time: 2023-04-26 19:14:35.178295 - 5722 granules remaining
Time: 2023-04-26 19:15:35.238193 - 5703 granules remaining
Time: 2023-04-26 19:16:35.298176 - 5674 granules remaining
Time: 2023-04-26 19:17:35.358180 - 5636 granules remaining
Time: 2023-04-26 19:18:35.418183 - 5621 granules remaining
Time: 2023-04-26 19:19:35.478174 - 5594 granules remaining
Time: 2023-04-26 19:20:35.538168 - 5554 granules remaining
Time: 2023-04-26 19:21:35.598176 - 5534 granules remaining
Time: 2023-04-26 19:22:35.658534 - 5514 granules remaining
Time: 2023-04-26 19:23:35.718297 - 5474 granules remaining
Time: 2023-04-26 19:24:35.778187 - 5451 granules remaining
Time: 2023-04-26 19:25:35.838171 - 5429 granules remaining
Time: 2023-04-26 19:26:35.898236 - 5394 granules remaining
Time: 2023-04-26 19:27:35.958187 - 5360 granules remaining
Time: 2023-04-26 19:28:36.018175 - 5314 granules remaining
Time: 2023-04-26 19:29:36.078174 - 5259 granules remaining
Time: 2023-04-26 19:30:36.138181 - 5229 granules remaining
Time: 2023-04-26 19:31:36.198182 - 5194 granules remaining
Time: 2023-04-26 19:32:36.258300 - 5165 granules remaining
Time: 2023-04-26 19:33:36.318177 - 5145 granules remaining
Time: 2023-04-26 19:34:36.378201 - 5114 granules remaining
Time: 2023-04-26 19:35:36.438184 - 5076 granules remaining
Time: 2023-04-26 19:36:36.498176 - 5062 granules remaining
Time: 2023-04-26 19:37:36.558170 - 5034 granules remaining
Time: 2023-04-26 19:38:36.618192 - 4997 granules remaining
Time: 2023-04-26 19:39:36.678177 - 4982 granules remaining
Time: 2023-04-26 19:40:36.738170 - 4953 granules remaining
Time: 2023-04-26 19:41:36.798179 - 4916 granules remaining
Time: 2023-04-26 19:42:36.858175 - 4901 granules remaining
Time: 2023-04-26 19:43:36.918166 - 4872 granules remaining
Time: 2023-04-26 19:44:36.978178 - 4837 granules remaining
Time: 2023-04-26 19:45:37.038174 - 4815 granules remaining
Time: 2023-04-26 19:46:37.098176 - 4792 granules remaining
Time: 2023-04-26 19:47:37.158224 - 4757 granules remaining
Time: 2023-04-26 19:48:37.218194 - 4725 granules remaining
Time: 2023-04-26 19:49:37.279071 - 4709 granules remaining
Time: 2023-04-26 19:50:37.338757 - 4674 granules remaining
Time: 2023-04-26 19:51:37.398172 - 4643 granules remaining
Time: 2023-04-26 19:52:37.458178 - 4623 granules remaining
Time: 2023-04-26 19:53:37.518181 - 4592 granules remaining
Time: 2023-04-26 19:54:37.578172 - 4559 granules remaining
Time: 2023-04-26 19:55:37.638173 - 4534 granules remaining
Time: 2023-04-26 19:56:37.698173 - 4510 granules remaining
Time: 2023-04-26 19:57:37.758215 - 4476 granules remaining
Time: 2023-04-26 19:58:37.818172 - 4448 granules remaining
Time: 2023-04-26 19:59:37.878175 - 4430 granules remaining
Time: 2023-04-26 20:00:37.938172 - 4395 granules remaining
Time: 2023-04-26 20:01:37.998177 - 4364 granules remaining
Time: 2023-04-26 20:02:38.058176 - 4345 granules remaining
Time: 2023-04-26 20:03:38.118199 - 4314 granules remaining
Time: 2023-04-26 20:04:38.178187 - 4280 granules remaining
Time: 2023-04-26 20:05:38.238169 - 4258 granules remaining
Time: 2023-04-26 20:06:38.298437 - 4232 granules remaining
Time: 2023-04-26 20:07:38.358188 - 4197 granules remaining
Time: 2023-04-26 20:08:38.418179 - 4169 granules remaining
Time: 2023-04-26 20:09:38.478174 - 4150 granules remaining
Time: 2023-04-26 20:10:38.538238 - 4116 granules remaining
Time: 2023-04-26 20:11:38.598177 - 4088 granules remaining
Time: 2023-04-26 20:12:38.658178 - 4067 granules remaining
Time: 2023-04-26 20:13:38.718194 - 4035 granules remaining
Time: 2023-04-26 20:14:38.778189 - 4002 granules remaining
Time: 2023-04-26 20:15:38.838229 - 3979 granules remaining
Time: 2023-04-26 20:16:38.898185 - 3954 granules remaining
Time: 2023-04-26 20:17:38.958178 - 3923 granules remaining
Time: 2023-04-26 20:18:39.018174 - 3900 granules remaining
Time: 2023-04-26 20:19:39.078177 - 3875 granules remaining
Time: 2023-04-26 20:20:39.138180 - 3842 granules remaining
Time: 2023-04-26 20:21:39.198186 - 3819 granules remaining
Time: 2023-04-26 20:22:39.258178 - 3795 granules remaining
Time: 2023-04-26 20:23:39.318176 - 3761 granules remaining
Time: 2023-04-26 20:24:39.378184 - 3737 granules remaining
Time: 2023-04-26 20:25:39.438187 - 3711 granules remaining
Time: 2023-04-26 20:26:39.498186 - 3681 granules remaining
Time: 2023-04-26 20:27:39.558514 - 3655 granules remaining
Time: 2023-04-26 20:28:39.618184 - 3630 granules remaining
Time: 2023-04-26 20:29:39.678188 - 3597 granules remaining
Time: 2023-04-26 20:30:39.738173 - 3571 granules remaining
Time: 2023-04-26 20:31:39.798263 - 3547 granules remaining
Time: 2023-04-26 20:32:39.858171 - 3516 granules remaining
Time: 2023-04-26 20:33:39.918187 - 3487 granules remaining
Time: 2023-04-26 20:34:39.978175 - 3460 granules remaining
Time: 2023-04-26 20:35:40.038182 - 3432 granules remaining
Time: 2023-04-26 20:36:40.098172 - 3402 granules remaining
Time: 2023-04-26 20:37:40.158176 - 3376 granules remaining
Time: 2023-04-26 20:38:40.218172 - 3350 granules remaining
Time: 2023-04-26 20:39:40.278192 - 3316 granules remaining
Time: 2023-04-26 20:40:40.338174 - 3289 granules remaining
Time: 2023-04-26 20:41:40.398171 - 3261 granules remaining
Time: 2023-04-26 20:42:40.458169 - 3235 granules remaining
Time: 2023-04-26 20:43:40.518175 - 3205 granules remaining
Time: 2023-04-26 20:44:40.578176 - 3177 granules remaining
Time: 2023-04-26 20:45:40.638174 - 3151 granules remaining
Time: 2023-04-26 20:46:40.698175 - 3119 granules remaining
Time: 2023-04-26 20:47:40.758174 - 3095 granules remaining
Time: 2023-04-26 20:48:40.818174 - 3067 granules remaining
Time: 2023-04-26 20:49:40.878181 - 3035 granules remaining
Time: 2023-04-26 20:50:40.938190 - 3007 granules remaining
Time: 2023-04-26 20:51:40.998179 - 2979 granules remaining
Time: 2023-04-26 20:52:41.058172 - 2950 granules remaining
Time: 2023-04-26 20:53:41.118171 - 2920 granules remaining
Time: 2023-04-26 20:54:41.178176 - 2890 granules remaining
Time: 2023-04-26 20:55:41.238180 - 2868 granules remaining
Time: 2023-04-26 20:56:41.298175 - 2835 granules remaining
Time: 2023-04-26 20:57:41.358169 - 2804 granules remaining
Time: 2023-04-26 20:58:41.418181 - 2777 granules remaining
Time: 2023-04-26 20:59:41.479573 - 2750 granules remaining
Time: 2023-04-26 21:00:41.538165 - 2720 granules remaining
Time: 2023-04-26 21:01:41.598657 - 2692 granules remaining
Time: 2023-04-26 21:02:41.658192 - 2665 granules remaining
Time: 2023-04-26 21:03:41.718169 - 2638 granules remaining
Time: 2023-04-26 21:04:41.778181 - 2607 granules remaining
Time: 2023-04-26 21:05:41.838181 - 2582 granules remaining
Time: 2023-04-26 21:06:41.899619 - 2553 granules remaining
Time: 2023-04-26 21:07:41.958172 - 2522 granules remaining
Time: 2023-04-26 21:08:42.018176 - 2491 granules remaining
Time: 2023-04-26 21:09:42.078184 - 2467 granules remaining
Time: 2023-04-26 21:10:42.138168 - 2437 granules remaining
Time: 2023-04-26 21:11:42.198838 - 2410 granules remaining
Time: 2023-04-26 21:12:42.258169 - 2384 granules remaining
Time: 2023-04-26 21:13:42.318172 - 2354 granules remaining
Time: 2023-04-26 21:14:42.378177 - 2325 granules remaining
Time: 2023-04-26 21:15:42.438177 - 2297 granules remaining
Time: 2023-04-26 21:16:42.499679 - 2272 granules remaining
Time: 2023-04-26 21:17:42.559605 - 2243 granules remaining
Time: 2023-04-26 21:18:42.618297 - 2213 granules remaining
Time: 2023-04-26 21:19:42.678175 - 2191 granules remaining
Time: 2023-04-26 21:20:42.738181 - 2163 granules remaining
Time: 2023-04-26 21:21:42.798173 - 2136 granules remaining
Time: 2023-04-26 21:22:42.858211 - 2108 granules remaining
Time: 2023-04-26 21:23:42.918173 - 2079 granules remaining
Time: 2023-04-26 21:24:42.978176 - 2055 granules remaining
Time: 2023-04-26 21:25:43.038177 - 2024 granules remaining
Time: 2023-04-26 21:26:43.098174 - 1996 granules remaining
Time: 2023-04-26 21:27:43.158491 - 1970 granules remaining
